Iteration,trainAccuracy,trainCoverage,trainReward,trainLong%,trainShort%,trainLongAcc,trainShortAcc,trainLongPrec,trainShortPrec,validationAccuracy,validationCoverage,validationReward,validationLong%,validationShort%,validationLongAcc,validationShortAcc,validLongPrec,validShortPrec,testAccuracy,testCoverage,testReward,testLong%,testShort%,testLongAcc,testShortAcc,testLongPrec,testShortPrec
0,0.5138248847926268,0.3013888888888889,-0.1965566269800114,0.16631944444444444,0.13506944444444444,0.5553235908141962,0.46272493573264784,0.16916070266753416,0.13496932515337423,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0
1,0.5970695970695971,0.18958333333333333,1.3622972130651683,0.10069444444444445,0.08888888888888889,0.6275862068965518,0.5625,0.11515940143135979,0.10812883435582822,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0
2,0.584717607973422,0.20902777777777778,1.218382388470991,0.12013888888888889,0.08888888888888889,0.615606936416185,0.54296875,0.13597918022121014,0.1004601226993865,0.4666666666666667,0.10416666666666667,0.0015149443140320133,0.10416666666666667,0.0,0.4666666666666667,0,0.08333333333333333,0.0,0.7272727272727273,0.1527777777777778,0.033950517473225035,0.1527777777777778,0.0,0.7272727272727273,0,0.17204301075268819,0.0
3,0.6313993174061433,0.20347222222222222,1.6447061547877517,0.12013888888888889,0.08333333333333333,0.6416184971098265,0.6166666666666667,0.14118412491867274,0.10889570552147239,0.4166666666666667,0.16666666666666666,-0.026631934636647134,0.0,0.16666666666666666,0,0.4166666666666667,0.0,0.1724137931034483,0.3783783783783784,0.2569444444444444,-0.01181098351701183,0.0,0.2569444444444444,0,0.3783783783783784,0.0,0.28
4,0.604135893648449,0.23506944444444444,2.6101683509296167,0.12638888888888888,0.10868055555555556,0.6291208791208791,0.5750798722044729,0.14703968770331816,0.13496932515337423,0.5909090909090909,0.1527777777777778,0.02508154022888253,0.1527777777777778,0.0,0.5909090909090909,0,0.15476190476190477,0.0,0.6779661016949152,0.4097222222222222,0.07192070829433651,0.4097222222222222,0.0,0.6779661016949152,0,0.43010752688172044,0.0
5,0.6507936507936508,0.240625,2.605325092684448,0.1423611111111111,0.09826388888888889,0.6731707317073171,0.6183745583038869,0.17696811971372803,0.13113496932515337,0.5,0.1388888888888889,0.015454868170879947,0.13194444444444445,0.006944444444444444,0.5263157894736842,0.0,0.11904761904761904,0.0,0.6956521739130435,0.3194444444444444,0.061179151636227204,0.3055555555555556,0.013888888888888888,0.7045454545454546,0.5,0.3333333333333333,0.02
6,0.6435935198821797,0.23576388888888888,2.328068681728,0.14131944444444444,0.09444444444444444,0.6904176904176904,0.5735294117647058,0.17957059206245934,0.11809815950920245,0.47619047619047616,0.2916666666666667,-0.03414205666546927,0.13194444444444445,0.1597222222222222,0.47368421052631576,0.4782608695652174,0.10714285714285714,0.1724137931034483,0.45652173913043476,0.3194444444444444,-0.0036871361186239754,0.09027777777777778,0.22916666666666666,0.8461538461538461,0.30303030303030304,0.10752688172043011,0.2
7,0.6391891891891892,0.2569444444444444,2.7174795467470934,0.14722222222222223,0.10972222222222222,0.6839622641509434,0.5791139240506329,0.18477553675992192,0.13957055214723926,0.6875,0.1111111111111111,0.00829632942953509,0.06944444444444445,0.041666666666666664,0.7,0.6666666666666666,0.08333333333333333,0.05172413793103448,0.3333333333333333,0.020833333333333332,-0.00041578336155531414,0.013888888888888888,0.006944444444444444,0.5,0.0,0.010752688172043012,0.0
8,0.6629370629370629,0.2482638888888889,3.1714698399503574,0.13506944444444444,0.11319444444444444,0.6863753213367609,0.6349693251533742,0.1704619388418998,0.15567484662576686,0.25,0.16666666666666666,-0.034253872071184126,0.027777777777777776,0.1388888888888889,0.0,0.3,0.0,0.08620689655172414,0.4,0.10416666666666667,0.002817828840141967,0.006944444444444444,0.09722222222222222,0.0,0.42857142857142855,0.0,0.12
9,0.6197183098591549,0.2465277777777778,2.588618851416571,0.13159722222222223,0.11493055555555555,0.6279683377308707,0.6102719033232629,0.15224463240078073,0.1526073619631902,0.3939393939393939,0.22916666666666666,-0.024431044520774634,0.1736111111111111,0.05555555555555555,0.44,0.25,0.13095238095238096,0.034482758620689655,0.6470588235294118,0.2361111111111111,0.02813489779798313,0.2013888888888889,0.034722222222222224,0.6896551724137931,0.4,0.21505376344086022,0.04
10,0.6980874316939891,0.25416666666666665,3.6561825018845533,0.13923611111111112,0.11493055555555555,0.7082294264339152,0.6858006042296072,0.1789199739752765,0.1687116564417178,0.4,0.10416666666666667,-0.015043496146264278,0.08333333333333333,0.020833333333333332,0.5,0.0,0.07142857142857142,0.0,0.6,0.10416666666666667,0.0072600284094711965,0.09027777777777778,0.013888888888888888,0.6923076923076923,0.0,0.08602150537634409,0.0
11,0.6899441340782123,0.24861111111111112,3.3640677419478746,0.140625,0.10798611111111112,0.6987654320987654,0.6784565916398714,0.180871828236825,0.15950920245398773,0.16666666666666666,0.041666666666666664,-0.010032597402388148,0.006944444444444444,0.034722222222222224,0.0,0.2,0.0,0.017241379310344827,0.6666666666666666,0.020833333333333332,0.008902831551451456,0.020833333333333332,0.0,0.6666666666666666,0,0.021505376344086023,0.0
12,0.6769662921348315,0.24722222222222223,3.770567585636477,0.13680555555555557,0.11041666666666666,0.6751269035532995,0.6792452830188679,0.16981132075471697,0.16180981595092025,0.5,0.08333333333333333,-0.01119072725328255,0.04861111111111111,0.034722222222222224,0.5714285714285714,0.4,0.047619047619047616,0.034482758620689655,0.6,0.034722222222222224,0.01192985596639419,0.020833333333333332,0.013888888888888888,1.0,0.0,0.03225806451612903,0.0
13,0.7034659820282413,0.2704861111111111,4.889610737464034,0.140625,0.12986111111111112,0.7506172839506173,0.6524064171122995,0.19323357189329862,0.18328220858895705,0.38461538461538464,0.09027777777777778,-0.015455680710971744,0.020833333333333332,0.06944444444444445,0.6666666666666666,0.3,0.023809523809523808,0.05172413793103448,0.625,0.1111111111111111,0.000800658606718634,0.020833333333333332,0.09027777777777778,1.0,0.5384615384615384,0.03225806451612903,0.14
