date,trainAccuracy,trainCoverage,trainReward,trainLong%,trainShort%,trainLongAcc,trainShortAcc,trainLongPrec,trainShortPrec,validationAccuracy,validationCoverage,validationReward,validationLong%,validationShort%,validationLongAcc,validationShortAcc,validLongPrec,validShortPrec,testAccuracy,testCoverage,testReward,testLong%,testShort%,testLongAcc,testShortAcc,testLongPrec,testShortPrec
12,0.7800521027167845,0.9329861111111111,14.919614197189883,0.4722222222222222,0.46076388888888886,0.8205882352941176,0.7385079125847777,1.3262273901808785,0.0,0.5474452554744526,0.9513888888888888,0.08120061825973757,0.5625,0.3888888888888889,0.6172839506172839,0.44642857142857145,0.9125,0.0,0.475177304964539,0.9791666666666666,-0.07334797334034385,0.7083333333333334,0.2708333333333333,0.5098039215686274,0.38461538461538464,0.868421052631579,0.0
13,0.8093994778067886,0.9309027777777777,16.530804289997988,0.5083333333333333,0.42256944444444444,0.8224043715846995,0.7937551355792933,1.3753229974160206,0.0,0.5555555555555556,1.0,0.0568000374881804,0.4583333333333333,0.5416666666666666,0.6363636363636364,0.48717948717948717,0.95,0.0,0.5,1.0,-0.03618900487296289,0.6527777777777778,0.3472222222222222,0.5212765957446809,0.46,0.9342105263157895,0.0
14,0.810140636565507,0.9381944444444444,16.58061729705692,0.48854166666666665,0.4496527777777778,0.8415067519545132,0.7760617760617761,1.3869509043927648,0.0,0.5648854961832062,0.9097222222222222,0.09411139754263609,0.5,0.4097222222222222,0.6388888888888888,0.4745762711864407,0.9,0.0,0.4785714285714286,0.9722222222222222,-0.03551555721172582,0.6805555555555556,0.2916666666666667,0.5102040816326531,0.40476190476190477,0.868421052631579,0.0
15,0.8239227340267459,0.9347222222222222,16.850541911512135,0.5034722222222222,0.43125,0.8441379310344828,0.8003220611916264,1.4082687338501292,0.0,0.5416666666666666,1.0,0.02968702823634746,0.4027777777777778,0.5972222222222222,0.6551724137931034,0.46511627906976744,0.925,0.0,0.4652777777777778,1.0,-0.024663310562884466,0.6319444444444444,0.3680555555555556,0.4945054945054945,0.41509433962264153,0.868421052631579,0.0
16,0.8302435478007997,0.9552083333333333,17.034643666242935,0.49618055555555557,0.45902777777777776,0.8600419874037789,0.7980332829046899,1.4502583979328165,0.0,0.5625,1.0,0.13786984933480792,0.3472222222222222,0.6527777777777778,0.68,0.5,0.9625,0.0,0.4513888888888889,1.0,-0.03939834990512832,0.6180555555555556,0.3819444444444444,0.48314606741573035,0.4,0.8421052631578947,0.0
17,0.8296403922993099,0.9559027777777778,17.26045209396522,0.5010416666666667,0.4548611111111111,0.8579348579348579,0.7984732824427481,1.4483204134366925,0.0,0.5486111111111112,1.0,0.04859711913967721,0.5,0.5,0.625,0.4722222222222222,0.9375,0.0,0.4583333333333333,1.0,-0.02760789202268551,0.6527777777777778,0.3472222222222222,0.48936170212765956,0.4,0.8552631578947368,0.0
18,0.8337586584032082,0.9524305555555556,16.72861714221932,0.5142361111111111,0.43819444444444444,0.8541525995948683,0.8098256735340729,1.450904392764858,0.0,0.5277777777777778,1.0,0.06190125695359626,0.3125,0.6875,0.6444444444444445,0.47474747474747475,0.9,0.0,0.4965034965034965,0.9930555555555556,0.047041459570701605,0.5486111111111112,0.4444444444444444,0.5189873417721519,0.46875,0.9210526315789473,0.0
19,0.8338821807537504,0.9489583333333333,17.17542398109802,0.4829861111111111,0.46597222222222223,0.8720345075485263,0.7943368107302533,1.445736434108527,0.0,0.5416666666666666,1.0,0.09742448345759089,0.3819444444444444,0.6180555555555556,0.6545454545454545,0.47191011235955055,0.925,0.0,0.4930555555555556,1.0,0.03885380008109837,0.5902777777777778,0.4097222222222222,0.5176470588235295,0.4576271186440678,0.9210526315789473,0.0
20,0.837709700948213,0.9520833333333333,17.06892096644627,0.4847222222222222,0.4673611111111111,0.8760744985673352,0.7979197622585439,1.4560723514211886,0.0,0.5289855072463768,0.9583333333333334,0.04148570789597679,0.4375,0.5208333333333334,0.6031746031746031,0.4666666666666667,0.8625,0.0,0.4930555555555556,1.0,0.04153470254665956,0.5902777777777778,0.4097222222222222,0.5176470588235295,0.4576271186440678,0.9210526315789473,0.0
21,0.8449217327994175,0.9538194444444444,17.08240581219634,0.4979166666666667,0.45590277777777777,0.8723849372384938,0.814927646610815,1.473514211886305,0.0,0.5347222222222222,1.0,0.05252804052947557,0.4166666666666667,0.5833333333333334,0.6166666666666667,0.47619047619047616,0.9125,0.0,0.4861111111111111,1.0,0.022562546469026744,0.6111111111111112,0.3888888888888889,0.5113636363636364,0.44642857142857145,0.9078947368421053,0.0
22,0.8454578356858488,0.959375,17.484106686245145,0.5107638888888889,0.4486111111111111,0.86743711760707,0.8204334365325078,1.4819121447028423,0.0,0.5277777777777778,1.0,0.049042886877150665,0.5694444444444444,0.4305555555555556,0.5975609756097561,0.43548387096774194,0.9,0.0,0.4513888888888889,1.0,-0.023517058716502594,0.6458333333333334,0.3541666666666667,0.4838709677419355,0.39215686274509803,0.8421052631578947,0.0
23,0.8581818181818182,0.9548611111111112,17.167156051786296,0.5277777777777778,0.4270833333333333,0.8664473684210526,0.8479674796747968,1.498062015503876,0.0,0.5277777777777778,1.0,0.01948377017244508,0.5972222222222222,0.4027777777777778,0.5930232558139535,0.43103448275862066,0.9,0.0,0.4722222222222222,1.0,0.022055472703288802,0.625,0.375,0.5,0.42592592592592593,0.881578947368421,0.0
24,0.855030652722683,0.9628472222222222,17.44082158763489,0.5243055555555556,0.43854166666666666,0.8649006622516556,0.8432304038004751,1.505813953488372,0.0,0.5625,1.0,0.13033514520648062,0.3819444444444444,0.6180555555555556,0.6727272727272727,0.4943820224719101,0.9625,0.0,0.4791666666666667,1.0,0.01659346555230107,0.5486111111111112,0.4513888888888889,0.5063291139240507,0.4461538461538462,0.8947368421052632,0.0
25,0.855487142339732,0.9586805555555555,17.807705954328387,0.4965277777777778,0.4621527777777778,0.8881118881118881,0.8204357625845229,1.4987080103359174,0.0,0.5277777777777778,1.0,0.023382944231822477,0.5833333333333334,0.4166666666666667,0.5952380952380952,0.43333333333333335,0.9,0.0,0.4513888888888889,1.0,-0.057161232188672,0.6180555555555556,0.3819444444444444,0.48314606741573035,0.4,0.8421052631578947,0.0
26,0.8481980342191482,0.9538194444444444,17.250068981445477,0.5225694444444444,0.43125,0.8604651162790697,0.8333333333333334,1.4786821705426356,0.0,0.5486111111111112,1.0,0.12863162167270537,0.4791666666666667,0.5208333333333334,0.6376811594202898,0.4666666666666667,0.9375,0.0,0.4791666666666667,1.0,-0.01792006268404319,0.5625,0.4375,0.5061728395061729,0.4444444444444444,0.8947368421052632,0.0
27,0.8520795660036167,0.9600694444444444,17.38476121203151,0.5079861111111111,0.45208333333333334,0.8755980861244019,0.825652841781874,1.4948320413436693,0.0,0.5694444444444444,1.0,0.1511173635570495,0.4791666666666667,0.5208333333333334,0.6521739130434783,0.49333333333333335,0.975,0.0,0.4791666666666667,1.0,0.00781945001415023,0.5763888888888888,0.4236111111111111,0.5060240963855421,0.4426229508196721,0.8947368421052632,0.0
28,0.8761801016702977,0.95625,17.82911449433773,0.5177083333333333,0.43854166666666666,0.8906773977196513,0.8590657165479019,1.5329457364341086,0.0,0.544,0.8680555555555556,0.05869515302672096,0.4513888888888889,0.4166666666666667,0.6153846153846154,0.4666666666666667,0.825,0.0,0.4652777777777778,1.0,-0.0027320232261537447,0.6319444444444444,0.3680555555555556,0.4945054945054945,0.41509433962264153,0.868421052631579,0.0
29,0.8744909292854498,0.9378472222222223,17.845178320328486,0.5159722222222223,0.421875,0.8822341857335128,0.8650205761316873,1.4987080103359174,0.0,0.5416666666666666,1.0,0.05539929876028729,0.5208333333333334,0.4791666666666667,0.6133333333333333,0.463768115942029,0.925,0.0,0.4305555555555556,1.0,-0.07992509418601806,0.5833333333333334,0.4166666666666667,0.4642857142857143,0.38333333333333336,0.8026315789473685,0.0
30,0.8631578947368421,0.9565972222222222,17.763185890501106,0.5180555555555556,0.43854166666666666,0.881367292225201,0.8416468725257323,1.5103359173126616,0.0,0.5069444444444444,1.0,0.04733448961280903,0.3541666666666667,0.6458333333333334,0.6078431372549019,0.45161290322580644,0.8625,0.0,0.4375,1.0,-0.07258194357873485,0.4930555555555556,0.5069444444444444,0.4647887323943662,0.410958904109589,0.8157894736842105,0.0
31,0.8588106530463334,0.9517361111111111,17.42929201666326,0.4947916666666667,0.45694444444444443,0.8891228070175439,0.8259878419452887,1.494186046511628,0.0,0.5694444444444444,1.0,0.13350210880677135,0.4791666666666667,0.5208333333333334,0.6521739130434783,0.49333333333333335,0.975,0.0,0.4652777777777778,1.0,-0.04223171767811215,0.5902777777777778,0.4097222222222222,0.49411764705882355,0.423728813559322,0.868421052631579,0.0
32,0.8721859114015976,0.95625,17.525848002751523,0.5263888888888889,0.42986111111111114,0.8786279683377308,0.864297253634895,1.5239018087855296,0.0,0.5555555555555556,0.9375,0.12074416981143489,0.375,0.5625,0.6481481481481481,0.49382716049382713,0.9,0.0,0.48148148148148145,0.9375,-0.025895218440428584,0.5069444444444444,0.4305555555555556,0.5068493150684932,0.45161290322580644,0.8421052631578947,0.0
33,0.8713235294117647,0.9444444444444444,18.158629400564873,0.49722222222222223,0.44722222222222224,0.8917597765363129,0.8486024844720497,1.505813953488372,0.0,0.5555555555555556,1.0,0.06899762353096484,0.4652777777777778,0.5347222222222222,0.6417910447761194,0.4805194805194805,0.95,0.0,0.5174825174825175,0.9930555555555556,0.01231724319982307,0.5763888888888888,0.4166666666666667,0.5421686746987951,0.48333333333333334,0.9605263157894737,0.0
34,0.8579752367079388,0.9534722222222223,17.22401693596981,0.5180555555555556,0.4354166666666667,0.871313672922252,0.8421052631578947,1.4935400516795865,0.0,0.5277777777777778,1.0,0.04876232112909058,0.4166666666666667,0.5833333333333334,0.6166666666666667,0.4642857142857143,0.9,0.0,0.46853146853146854,0.9930555555555556,-0.07334048223829197,0.5277777777777778,0.4652777777777778,0.5,0.43283582089552236,0.868421052631579,0.0
35,0.8634217217580821,0.9559027777777778,17.69206273779018,0.5135416666666667,0.4423611111111111,0.8823529411764706,0.8414442700156985,1.5077519379844961,0.0,0.5460992907801419,0.9791666666666666,0.051491605513339755,0.5486111111111112,0.4305555555555556,0.6075949367088608,0.46774193548387094,0.9125,0.0,0.4965034965034965,0.9930555555555556,-0.01739581074891735,0.5694444444444444,0.4236111111111111,0.524390243902439,0.45901639344262296,0.9210526315789473,0.0
36,0.8770521707406056,0.9517361111111111,17.47327008366504,0.5166666666666667,0.43506944444444445,0.8891129032258065,0.8627294493216281,1.5251937984496124,0.0,0.5486111111111112,1.0,0.08217188797394448,0.5,0.5,0.625,0.4722222222222222,0.9375,0.0,0.4375,1.0,-0.08800444698327962,0.5347222222222222,0.4652777777777778,0.4675324675324675,0.40298507462686567,0.8157894736842105,0.0
37,0.878930249367546,0.9607638888888889,18.197424737081768,0.5430555555555555,0.41770833333333335,0.8765984654731458,0.8819617622610141,1.5439276485788114,0.0,0.5347222222222222,1.0,0.03958537830400409,0.5416666666666666,0.4583333333333333,0.6025641025641025,0.45454545454545453,0.9125,0.0,0.4583333333333333,1.0,-0.03143780175713726,0.6111111111111112,0.3888888888888889,0.48863636363636365,0.4107142857142857,0.8552631578947368,0.0
38,0.8695494186046512,0.9555555555555556,17.592689991704006,0.5128472222222222,0.4427083333333333,0.8869329722410291,0.8494117647058823,1.5180878552971577,0.0,0.5486111111111112,1.0,0.0678881394937988,0.4513888888888889,0.5486111111111112,0.6307692307692307,0.4810126582278481,0.9375,0.0,0.4375,1.0,-0.07974809940352955,0.5208333333333334,0.4791666666666667,0.4666666666666667,0.4057971014492754,0.8157894736842105,0.0
39,0.8768562115175661,0.9586805555555555,17.985168805265122,0.5121527777777778,0.4465277777777778,0.8962711864406779,0.854587869362364,1.5355297157622738,0.0,0.5597014925373134,0.9305555555555556,0.13509908747854937,0.4375,0.4930555555555556,0.6349206349206349,0.49295774647887325,0.9,0.0,0.463768115942029,0.9583333333333334,-0.052344217826951034,0.5138888888888888,0.4444444444444444,0.4864864864864865,0.4375,0.8289473684210527,0.0
40,0.8827838827838828,0.9479166666666666,17.388761010486707,0.5107638888888889,0.4371527777777778,0.8966689326988443,0.8665607625099285,1.5335917312661498,0.0,0.5347222222222222,1.0,0.06239516223936212,0.5,0.5,0.6111111111111112,0.4583333333333333,0.9125,0.0,0.4513888888888889,1.0,-0.055506766282185954,0.5902777777777778,0.4097222222222222,0.4823529411764706,0.4067796610169492,0.8421052631578947,0.0
41,0.880073126142596,0.9496527777777778,17.797677278753532,0.509375,0.44027777777777777,0.8957055214723927,0.86198738170347,1.5277777777777777,0.0,0.528169014084507,0.9861111111111112,0.03572670159376508,0.5416666666666666,0.4444444444444444,0.6025641025641025,0.4375,0.9,0.0,0.4755244755244755,0.9930555555555556,-0.05413522162561275,0.5833333333333334,0.4097222222222222,0.5,0.4406779661016949,0.881578947368421,0.0
42,0.8835940341942524,0.9545138888888889,17.70660706149775,0.5229166666666667,0.43159722222222224,0.8871181938911022,0.8793242156074015,1.5426356589147288,0.0,0.5555555555555556,1.0,0.08040089110086249,0.5416666666666666,0.4583333333333333,0.6282051282051282,0.4696969696969697,0.95,0.0,0.4930555555555556,1.0,-0.03999961783881084,0.5763888888888888,0.4236111111111111,0.5180722891566265,0.45901639344262296,0.9210526315789473,0.0
43,0.8868402024584238,0.9604166666666667,18.05302313537299,0.5208333333333334,0.4395833333333333,0.8966666666666666,0.8751974723538705,1.558139534883721,0.0,0.5579710144927537,0.9583333333333334,0.06852381839010362,0.5,0.4583333333333333,0.6388888888888888,0.4696969696969697,0.925,0.0,0.4642857142857143,0.9722222222222222,-0.05098858420011955,0.5555555555555556,0.4166666666666667,0.4875,0.43333333333333335,0.8421052631578947,0.0
44,0.8896247240618101,0.94375,17.699418043115045,0.5184027777777778,0.4253472222222222,0.898861352980576,0.8783673469387755,1.5342377260981912,0.0,0.5454545454545454,0.9930555555555556,0.057958369779955,0.5208333333333334,0.4722222222222222,0.6133333333333333,0.47058823529411764,0.925,0.0,0.475177304964539,0.9791666666666666,-0.05054098314730558,0.5625,0.4166666666666667,0.5061728395061729,0.43333333333333335,0.868421052631579,0.0
45,0.878501273190251,0.9545138888888889,17.8964860964977,0.51875,0.4357638888888889,0.8882195448460509,0.8669322709163346,1.5329457364341086,0.0,0.5486111111111112,1.0,0.07693718000590916,0.4583333333333333,0.5416666666666666,0.6363636363636364,0.47435897435897434,0.9375,0.0,0.5069444444444444,1.0,0.029876479621821557,0.5347222222222222,0.4652777777777778,0.5324675324675324,0.47761194029850745,0.9473684210526315,0.0
46,0.8803480783176215,0.9576388888888889,17.927518804509607,0.5121527777777778,0.44548611111111114,0.9030508474576271,0.8542478565861262,1.5406976744186047,0.0,0.5138888888888888,1.0,0.10145930577954253,0.4027777777777778,0.5972222222222222,0.603448275862069,0.45348837209302323,0.875,0.0,0.46153846153846156,0.9930555555555556,-0.08448973166700059,0.5069444444444444,0.4861111111111111,0.4931506849315068,0.42857142857142855,0.8552631578947368,0.0
47,0.8776538323137819,0.9649305555555555,17.920313633923254,0.5159722222222223,0.44895833333333335,0.8997308209959624,0.8522815158546017,1.5478036175710594,0.0,0.4861111111111111,1.0,0.037557220109463704,0.4166666666666667,0.5833333333333334,0.5666666666666667,0.42857142857142855,0.825,0.0,0.4652777777777778,1.0,-0.05774894387658451,0.5069444444444444,0.4930555555555556,0.4931506849315068,0.43661971830985913,0.868421052631579,0.0
48,0.8814172089660159,0.9604166666666667,18.052259981701507,0.5052083333333334,0.4552083333333333,0.9030927835051547,0.8573607932875668,1.549095607235142,0.0,0.5416666666666666,1.0,0.09220543180802226,0.5069444444444444,0.4930555555555556,0.6164383561643836,0.4647887323943662,0.925,0.0,0.4791666666666667,1.0,-0.007140162266801295,0.6180555555555556,0.3819444444444444,0.5056179775280899,0.43636363636363634,0.8947368421052632,0.0
49,0.8921462178791169,0.959375,18.257410974283186,0.5222222222222223,0.4371527777777778,0.9022606382978723,0.8800635424940428,1.5652454780361758,0.0,0.5347222222222222,1.0,0.02464282300282587,0.5069444444444444,0.4930555555555556,0.6164383561643836,0.4507042253521127,0.9125,0.0,0.4930555555555556,1.0,-0.0018267886265405857,0.5763888888888888,0.4236111111111111,0.5180722891566265,0.45901639344262296,0.9210526315789473,0.0
