Iteration,trainAccuracy,trainCoverage,trainReward,trainLong%,trainShort%,trainLongAcc,trainShortAcc,trainLongPrec,trainShortPrec,validationAccuracy,validationCoverage,validationReward,validationLong%,validationShort%,validationLongAcc,validationShortAcc,validLongPrec,validShortPrec,testAccuracy,testCoverage,testReward,testLong%,testShort%,testLongAcc,testShortAcc,testLongPrec,testShortPrec
12,0.5067178502879078,0.18090277777777777,0.11474298180180187,0.10173611111111111,0.07916666666666666,0.5426621160409556,0.4605263157894737,0.10078023407022106,0.07923076923076923,0.4444444444444444,0.0625,-0.016061288043227016,0.0,0.0625,0,0.4444444444444444,0.0,0.05555555555555555,0.5,0.05555555555555555,-0.006165258518315168,0.0,0.05555555555555555,0,0.5,0.0,0.06779661016949153
13,0.5255972696245734,0.20347222222222222,0.35463055808126354,0.12118055555555556,0.08229166666666667,0.5759312320916905,0.45147679324894513,0.12743823146944083,0.08076923076923077,0.5,0.027777777777777776,-0.008042485419546776,0.006944444444444444,0.020833333333333332,1.0,0.3333333333333333,0.014084507042253521,0.013888888888888888,0.0,0.006944444444444444,-0.0009136592051164915,0.0,0.006944444444444444,0,0.0,0.0,0.0
14,0.5481727574750831,0.20902777777777778,0.4346919467779439,0.13402777777777777,0.075,0.5880829015544041,0.47685185185185186,0.14369310793237972,0.07461538461538461,0.7142857142857143,0.04861111111111111,0.010158762295720143,0.027777777777777776,0.020833333333333332,0.75,0.6666666666666666,0.04225352112676056,0.027777777777777776,0.5,0.08333333333333333,-0.004264727016670931,0.0625,0.020833333333333332,0.4444444444444444,0.6666666666666666,0.04819277108433735,0.03389830508474576
15,0.6216216216216216,0.21840277777777778,1.4907299065142403,0.12881944444444443,0.08958333333333333,0.6792452830188679,0.5387596899224806,0.16059817945383614,0.10307692307692308,0.8333333333333334,0.08333333333333333,0.0005143018326683737,0.0763888888888889,0.006944444444444444,0.8181818181818182,1.0,0.1267605633802817,0.013888888888888888,0.6363636363636364,0.0763888888888889,0.0030329758704567738,0.027777777777777776,0.04861111111111111,0.75,0.5714285714285714,0.03614457831325301,0.06779661016949153
16,0.615485564304462,0.26458333333333334,1.908121756022289,0.146875,0.11770833333333333,0.6713947990543735,0.5457227138643068,0.18205461638491546,0.14076923076923076,0.45161290322580644,0.2152777777777778,-0.06097444790158527,0.10416666666666667,0.1111111111111111,0.4,0.5,0.08450704225352113,0.1111111111111111,0.5652173913043478,0.1597222222222222,-0.007636074645706638,0.05555555555555555,0.10416666666666667,0.625,0.5333333333333333,0.060240963855421686,0.11864406779661017
17,0.6323337679269883,0.26631944444444444,2.562910870262014,0.14548611111111112,0.12083333333333333,0.6682577565632458,0.5890804597701149,0.17620286085825748,0.15384615384615385,0.5384615384615384,0.09027777777777778,-0.006719560965672696,0.05555555555555555,0.034722222222222224,0.5,0.6,0.056338028169014086,0.041666666666666664,0.5384615384615384,0.09027777777777778,0.0069636253077421115,0.04861111111111111,0.041666666666666664,0.42857142857142855,0.6666666666666666,0.03614457831325301,0.05084745762711865
18,0.6335697399527187,0.29375,2.6662645414900186,0.1517361111111111,0.14201388888888888,0.6727688787185355,0.5916870415647921,0.18660598179453836,0.18,0.4444444444444444,0.1875,-0.02546894451159687,0.11805555555555555,0.06944444444444445,0.4117647058823529,0.5,0.09859154929577464,0.06944444444444445,0.5161290322580645,0.2152777777777778,-0.002500354708513166,0.1597222222222222,0.05555555555555555,0.4782608695652174,0.625,0.13253012048192772,0.0847457627118644
19,0.6794731064763996,0.31631944444444443,4.121618469929343,0.18020833333333333,0.1361111111111111,0.7109826589595376,0.6377551020408163,0.23602080624187255,0.18846153846153846,0.5769230769230769,0.18055555555555555,0.024778976520617703,0.1111111111111111,0.06944444444444445,0.5625,0.6,0.1267605633802817,0.08333333333333333,0.5,0.1527777777777778,0.006017404319938459,0.05555555555555555,0.09722222222222222,0.5,0.5,0.04819277108433735,0.1016949152542373
20,0.6973684210526315,0.36944444444444446,4.985369845856189,0.21354166666666666,0.15590277777777778,0.7252032520325203,0.6592427616926503,0.28413524057217165,0.22384615384615383,0.4888888888888889,0.3125,0.00816693932824731,0.2152777777777778,0.09722222222222222,0.5161290322580645,0.42857142857142855,0.22535211267605634,0.06944444444444445,0.4878048780487805,0.2847222222222222,0.061658405679414316,0.18055555555555555,0.10416666666666667,0.5384615384615384,0.4,0.1686746987951807,0.0847457627118644
21,0.7109577221742882,0.40243055555555557,5.741278252832569,0.23333333333333334,0.16909722222222223,0.7261904761904762,0.6899383983572895,0.31144343302990896,0.25153846153846154,0.56,0.5208333333333334,0.017245651281146485,0.25,0.2708333333333333,0.5833333333333334,0.5384615384615384,0.29577464788732394,0.2777777777777778,0.5342465753424658,0.5069444444444444,0.08251909676865096,0.1736111111111111,0.3333333333333333,0.6,0.5,0.1686746987951807,0.3898305084745763
22,0.7229299363057324,0.4361111111111111,6.345498793577128,0.22430555555555556,0.21180555555555555,0.7770897832817337,0.6655737704918033,0.31924577373211965,0.30538461538461537,0.47058823529411764,0.3541666666666667,-0.015255286118059697,0.2152777777777778,0.1388888888888889,0.4838709677419355,0.45,0.2112676056338028,0.1111111111111111,0.4634146341463415,0.2847222222222222,-0.019201199459357846,0.1388888888888889,0.14583333333333334,0.6,0.3333333333333333,0.14457831325301204,0.1016949152542373
23,0.7724409448818897,0.4409722222222222,7.791354691364338,0.24513888888888888,0.19583333333333333,0.7946175637393768,0.7446808510638298,0.3589076723016905,0.31846153846153846,0.5238095238095238,0.2916666666666667,0.011104492545178167,0.2152777777777778,0.0763888888888889,0.6129032258064516,0.2727272727272727,0.2535211267605634,0.041666666666666664,0.4772727272727273,0.3055555555555556,0.036747741526812094,0.16666666666666666,0.1388888888888889,0.5416666666666666,0.4,0.1566265060240964,0.11864406779661017
24,0.7881844380403458,0.48194444444444445,9.026491748758671,0.265625,0.21631944444444445,0.8143790849673203,0.7560192616372392,0.3992197659297789,0.3569230769230769,0.5056179775280899,0.6180555555555556,0.0026153880745869032,0.4097222222222222,0.20833333333333334,0.5423728813559322,0.43333333333333335,0.43661971830985913,0.18055555555555555,0.5393258426966292,0.6180555555555556,0.06172338328777411,0.3402777777777778,0.2777777777777778,0.6326530612244898,0.425,0.37349397590361444,0.2711864406779661
25,0.800140252454418,0.4951388888888889,9.546538547283237,0.26840277777777777,0.2267361111111111,0.8240620957309185,0.7718223583460949,0.4096228868660598,0.3830769230769231,0.5189873417721519,0.5486111111111112,0.049885288385945886,0.2916666666666667,0.2569444444444444,0.5714285714285714,0.4594594594594595,0.3380281690140845,0.2222222222222222,0.4605263157894737,0.5277777777777778,-0.014867491128638926,0.2152777777777778,0.3125,0.5806451612903226,0.37777777777777777,0.20481927710843373,0.288135593220339
26,0.8259773013871374,0.5506944444444445,11.255179829162747,0.28680555555555554,0.2638888888888889,0.8583535108958837,0.7907894736842105,0.4538361508452536,0.4553846153846154,0.5,0.5833333333333334,0.006714600616735639,0.4027777777777778,0.18055555555555555,0.5344827586206896,0.4230769230769231,0.4225352112676056,0.1527777777777778,0.5625,0.5555555555555556,0.08042681436218078,0.2777777777777778,0.2777777777777778,0.65,0.475,0.30120481927710846,0.3220338983050847
27,0.8407720144752714,0.5756944444444444,12.075087411914039,0.3034722222222222,0.2722222222222222,0.8707093821510298,0.8073979591836735,0.48764629388816644,0.47846153846153844,0.559322033898305,0.4097222222222222,0.003426499235478799,0.2569444444444444,0.1527777777777778,0.5945945945945946,0.5,0.30985915492957744,0.1527777777777778,0.46296296296296297,0.375,-0.03480207966252069,0.14583333333333334,0.22916666666666666,0.5238095238095238,0.42424242424242425,0.13253012048192772,0.23728813559322035
28,0.8333333333333334,0.5854166666666667,12.1790516998847,0.31493055555555555,0.2704861111111111,0.8522601984564498,0.8112965340179717,0.4960988296488947,0.47923076923076924,0.4936708860759494,0.5486111111111112,-0.02877400090702826,0.3472222222222222,0.2013888888888889,0.52,0.4482758620689655,0.352112676056338,0.18055555555555555,0.48,0.5208333333333334,0.045479620707964935,0.2361111111111111,0.2847222222222222,0.5588235294117647,0.4146341463414634,0.2289156626506024,0.2711864406779661
29,0.8502581755593803,0.6052083333333333,13.364405136584324,0.3368055555555556,0.26840277777777777,0.8680412371134021,0.8279430789133247,0.5416124837451235,0.4869230769230769,0.4675324675324675,0.5347222222222222,0.013536105599610361,0.3888888888888889,0.14583333333333334,0.5357142857142857,0.2857142857142857,0.4084507042253521,0.08333333333333333,0.5245901639344263,0.4236111111111111,-0.02738797327307275,0.24305555555555555,0.18055555555555555,0.5428571428571428,0.5,0.2289156626506024,0.22033898305084745
30,0.8589531680440772,0.6302083333333334,13.653292925731693,0.3489583333333333,0.28125,0.8805970149253731,0.8320987654320988,0.5689206762028609,0.5115384615384615,0.44329896907216493,0.6736111111111112,0.026823074071582482,0.5277777777777778,0.14583333333333334,0.4868421052631579,0.2857142857142857,0.5070422535211268,0.08333333333333333,0.5339805825242718,0.7152777777777778,0.07561553741426644,0.4861111111111111,0.22916666666666666,0.5857142857142857,0.42424242424242425,0.4819277108433735,0.23728813559322035
31,0.8634953464322648,0.6715277777777777,14.621751108090876,0.38055555555555554,0.29097222222222224,0.8722627737226277,0.8520286396181385,0.6092327698309493,0.5407692307692308,0.5573770491803278,0.4236111111111111,0.0834881468004183,0.2222222222222222,0.2013888888888889,0.59375,0.5172413793103449,0.2535211267605634,0.20833333333333334,0.4714285714285714,0.4861111111111111,-0.10703733390824494,0.1388888888888889,0.3472222222222222,0.55,0.44,0.13253012048192772,0.3728813559322034
32,0.8819907644946127,0.6767361111111111,15.200714763738393,0.3638888888888889,0.3128472222222222,0.8959923664122137,0.8657047724750278,0.6020806241872562,0.5961538461538461,0.5238095238095238,0.7291666666666666,0.01530231178635117,0.5486111111111112,0.18055555555555555,0.5189873417721519,0.5384615384615384,0.5633802816901409,0.19444444444444445,0.5,0.7777777777777778,0.09041270774083175,0.5,0.2777777777777778,0.5694444444444444,0.375,0.4939759036144578,0.23728813559322035
33,0.881125667151868,0.715625,15.38992179134164,0.3854166666666667,0.3302083333333333,0.8945945945945946,0.8654048370136698,0.6371911573472041,0.6238461538461538,0.5357142857142857,0.5833333333333334,0.09693330024029537,0.3402777777777778,0.24305555555555555,0.5918367346938775,0.45714285714285713,0.39436619718309857,0.2222222222222222,0.47191011235955055,0.6180555555555556,0.023967485434540997,0.2847222222222222,0.3333333333333333,0.5609756097560976,0.3958333333333333,0.26506024096385544,0.3220338983050847
34,0.8977217644207465,0.7163194444444444,15.778305033295833,0.39444444444444443,0.321875,0.9102112676056338,0.8824163969795038,0.6625487646293888,0.6246153846153846,0.4878048780487805,0.5694444444444444,0.010717190548182771,0.4236111111111111,0.14583333333333334,0.5081967213114754,0.42857142857142855,0.4225352112676056,0.125,0.49411764705882355,0.5902777777777778,0.005331460751741656,0.3402777777777778,0.25,0.5306122448979592,0.4444444444444444,0.3132530120481928,0.2711864406779661
35,0.898248935163275,0.7336805555555556,16.404050359774637,0.4059027777777778,0.3277777777777778,0.9076133447390933,0.8866525423728814,0.6794538361508452,0.6361538461538462,0.45918367346938777,0.6805555555555556,-0.032027890138489286,0.4791666666666667,0.2013888888888889,0.463768115942029,0.4482758620689655,0.43661971830985913,0.18055555555555555,0.504950495049505,0.7013888888888888,0.09040220465299947,0.375,0.3263888888888889,0.5925925925925926,0.40425531914893614,0.37349397590361444,0.3220338983050847
36,0.8999073215940686,0.7493055555555556,16.762924508307293,0.41770833333333335,0.3315972222222222,0.9077306733167082,0.8900523560209425,0.7009102730819246,0.6469230769230769,0.4777777777777778,0.625,0.05550090262843503,0.5138888888888888,0.1111111111111111,0.4864864864864865,0.4375,0.49295774647887325,0.09722222222222222,0.5783132530120482,0.5763888888888888,0.11842552748074797,0.4097222222222222,0.16666666666666666,0.6101694915254238,0.5,0.43373493975903615,0.2033898305084746
37,0.9169811320754717,0.7361111111111112,16.974467033900563,0.40520833333333334,0.33090277777777777,0.9237360754070265,0.9087093389296957,0.6937581274382315,0.6584615384615384,0.5212765957446809,0.6527777777777778,0.040695437016624814,0.4513888888888889,0.2013888888888889,0.5230769230769231,0.5172413793103449,0.4647887323943662,0.20833333333333334,0.48598130841121495,0.7430555555555556,0.06312506367572902,0.3680555555555556,0.375,0.5849056603773585,0.3888888888888889,0.37349397590361444,0.3389830508474576
38,0.9038112522686026,0.7652777777777777,16.463949309425754,0.42430555555555555,0.34097222222222223,0.9140752864157119,0.8910386965376782,0.7184655396618985,0.6653846153846154,0.49382716049382713,0.5625,0.08496780309856403,0.3541666666666667,0.20833333333333334,0.5294117647058824,0.43333333333333335,0.38028169014084506,0.16666666666666666,0.4523809523809524,0.5833333333333334,0.028622121640089655,0.2638888888888889,0.3194444444444444,0.5263157894736842,0.391304347826087,0.24096385542168675,0.288135593220339
39,0.9167803547066848,0.7635416666666667,17.256600909750283,0.4076388888888889,0.3559027777777778,0.9258943781942078,0.9063414634146342,0.7002600780234071,0.703076923076923,0.4787234042553192,0.6527777777777778,0.051582375555411064,0.4166666666666667,0.2361111111111111,0.48333333333333334,0.47058823529411764,0.39436619718309857,0.2222222222222222,0.45054945054945056,0.6319444444444444,-0.03913669581189651,0.2708333333333333,0.3611111111111111,0.5384615384615384,0.38461538461538464,0.24096385542168675,0.3389830508474576
40,0.918431726002704,0.7704861111111111,17.36018912741533,0.4201388888888889,0.3503472222222222,0.9256198347107438,0.9098116947472745,0.7210663198959688,0.6953846153846154,0.46788990825688076,0.7569444444444444,0.04024719404652091,0.5416666666666666,0.2152777777777778,0.46153846153846156,0.4838709677419355,0.5070422535211268,0.19444444444444445,0.5185185185185185,0.75,0.09596320099046902,0.4236111111111111,0.3263888888888889,0.6229508196721312,0.3829787234042553,0.4578313253012048,0.288135593220339
41,0.9228421970357454,0.7965277777777777,17.826721437276376,0.43333333333333335,0.36319444444444443,0.9286858974358975,0.9158699808795411,0.7477243172951885,0.7269230769230769,0.5638297872340425,0.6527777777777778,0.13391685964983271,0.4236111111111111,0.22916666666666666,0.5737704918032787,0.5454545454545454,0.4788732394366197,0.25,0.4574468085106383,0.6527777777777778,-0.03496109145052478,0.2708333333333333,0.3819444444444444,0.5384615384615384,0.4,0.25301204819277107,0.3559322033898305
42,0.9217657342657343,0.7944444444444444,17.60301919078581,0.42604166666666665,0.3684027777777778,0.9356153219233904,0.9057492931196984,0.7386215864759428,0.7261538461538461,0.5520833333333334,0.6666666666666666,0.11448498769360775,0.4166666666666667,0.25,0.5333333333333333,0.5833333333333334,0.43661971830985913,0.2916666666666667,0.48936170212765956,0.6527777777777778,0.005789564093425174,0.3125,0.3402777777777778,0.6,0.3877551020408163,0.3253012048192771,0.3220338983050847
43,0.9342906875543951,0.7979166666666667,17.64672572250019,0.4378472222222222,0.36006944444444444,0.9381443298969072,0.9296046287367405,0.7613784135240572,0.7315384615384616,0.48695652173913045,0.7986111111111112,0.04728123060175668,0.4930555555555556,0.3055555555555556,0.4788732394366197,0.5,0.4647887323943662,0.3055555555555556,0.4782608695652174,0.7986111111111112,0.04778240811309828,0.3541666666666667,0.4444444444444444,0.5686274509803921,0.40625,0.3373493975903614,0.4406779661016949
44,0.9250217959895379,0.7965277777777777,17.68796654956906,0.42083333333333334,0.37569444444444444,0.9405940594059405,0.9075785582255084,0.7360208062418726,0.7438461538461538,0.48623853211009177,0.7569444444444444,0.05318005887205911,0.5902777777777778,0.16666666666666666,0.49411764705882355,0.4583333333333333,0.5774647887323944,0.1527777777777778,0.48739495798319327,0.8263888888888888,0.06558630817391352,0.5347222222222222,0.2916666666666667,0.5714285714285714,0.3333333333333333,0.5180722891566265,0.23728813559322035
45,0.9210185584807942,0.8045138888888889,17.55241114007367,0.43472222222222223,0.3697916666666667,0.9257188498402555,0.9154929577464789,0.7464239271781534,0.7384615384615385,0.5,0.6805555555555556,0.03606553825031026,0.4722222222222222,0.20833333333333334,0.4852941176470588,0.5333333333333333,0.4507042253521127,0.2222222222222222,0.49019607843137253,0.7083333333333334,-0.05193245795702688,0.3472222222222222,0.3611111111111111,0.58,0.40384615384615385,0.3373493975903614,0.3559322033898305
46,0.934468085106383,0.8159722222222222,18.259922406476722,0.4395833333333333,0.3763888888888889,0.9462875197472354,0.9206642066420664,0.7698309492847855,0.7592307692307693,0.5517241379310345,0.6041666666666666,0.11541870323965306,0.3333333333333333,0.2708333333333333,0.5416666666666666,0.5641025641025641,0.352112676056338,0.3055555555555556,0.5,0.625,-0.03241276735588333,0.22916666666666666,0.3958333333333333,0.6060606060606061,0.43859649122807015,0.24096385542168675,0.423728813559322
47,0.9304091100801349,0.8232638888888889,18.296510932723876,0.44583333333333336,0.37743055555555555,0.9392523364485982,0.9199632014719411,0.7776332899869961,0.76,0.4818181818181818,0.7638888888888888,0.08874073318640072,0.5416666666666666,0.2222222222222222,0.47435897435897434,0.5,0.5070422535211268,0.2222222222222222,0.4716981132075472,0.7361111111111112,0.0044599585026433375,0.3888888888888889,0.3472222222222222,0.5357142857142857,0.4,0.3493975903614458,0.3389830508474576
48,0.9308466051969824,0.8284722222222223,17.939550682797186,0.4517361111111111,0.3767361111111111,0.9323597232897771,0.9290322580645162,0.783485045513654,0.7630769230769231,0.5238095238095238,0.7291666666666666,0.0654327082090094,0.4861111111111111,0.24305555555555555,0.5142857142857142,0.5428571428571428,0.49295774647887325,0.2638888888888889,0.47959183673469385,0.6805555555555556,-0.013614507283728343,0.3888888888888889,0.2916666666666667,0.5357142857142857,0.40476190476190477,0.3493975903614458,0.288135593220339
49,0.9259574468085107,0.8159722222222222,17.70633331522205,0.43645833333333334,0.3795138888888889,0.933969769291965,0.9167429094236048,0.7561768530559168,0.7623076923076924,0.5051546391752577,0.6736111111111112,0.10262040791131888,0.4166666666666667,0.2569444444444444,0.5,0.5135135135135135,0.4084507042253521,0.2638888888888889,0.46464646464646464,0.6875,0.007683212241395018,0.3402777777777778,0.3472222222222222,0.5714285714285714,0.36,0.3253012048192771,0.3050847457627119
