734,48.000,2
735,0.000,273
736,60.500,2
737,10.500,2
738,0.000,83
739,0.000,273
740,23.000,2
741,10.500,2
742,-2.000,2
743,0.000,83
744,10.500,2
745,10.500,2
746,0.000,273
747,-2.000,2
748,0.000,191
749,0.000,83
750,10.500,2
751,-2.000,2
752,10.500,2
753,-2.000,2
754,-2.000,2
755,0.000,83
756,48.000,2
757,-2.000,2
758,10.500,2
759,10.500,2
760,10.500,2
761,0.000,83
762,23.000,2
763,10.500,2
764,0.000,274
765,0.000,273
766,23.000,2
767,0.000,83
768,-2.000,2
769,-2.000,2
770,23.000,2
771,-602.000,273
772,35.500,2
773,0.000,83
774,0.000,273
775,10.500,2
776,23.000,2
777,0.000,273
778,-2.000,2
779,0.000,83
780,-2.000,2
781,10.500,2
782,0.000,274
783,23.000,2
784,-2.000,2
785,0.000,83
786,10.500,2
787,-2.000,2
788,35.500,2
789,35.500,2
790,23.000,2
791,0.000,83
792,10.500,2
793,10.500,2
794,0.000,273
795,10.500,2
796,10.500,2
797,0.000,83
798,0.000,228
799,-2.000,2
800,10.500,2
801,0.000,274
802,0.000,191
803,0.000,83
804,-2.000,2
805,0.000,273
806,0.000,273
807,10.500,2
808,10.500,2
809,0.000,83
810,23.000,2
811,35.500,2
812,-2.000,2
813,23.000,2
814,10.500,2
815,0.000,83
816,23.000,2
817,35.500,2
818,-2.000,2
819,0.000,273
820,0.000,191
821,0.000,83
822,48.000,2
823,85.500,2
824,10.500,2
825,10.500,2
826,-2.000,2
827,0.000,83
828,0.000,228
829,10.500,2
830,60.500,2
831,10.500,2
832,23.000,2
833,0.000,83
834,10.500,2
835,0.000,273
836,10.500,2
837,10.500,2
838,23.000,2
839,0.000,83
840,-2.000,2
841,-2.000,2
842,0.000,273
843,10.500,2
844,10.500,2
845,0.000,83
846,-2.000,2
847,10.500,2
848,0.000,273
849,10.500,2
850,35.500,2
851,0.000,83
852,-2.000,2
853,48.000,2
854,0.000,273
855,0.000,273
856,0.000,191
857,0.000,83
858,10.500,2
859,0.000,274
860,-2.000,2
861,10.500,2
862,10.500,2
863,0.000,83
864,10.500,2
865,10.500,2
866,10.500,2
867,10.500,2
868,0.000,190
869,0.000,83
870,0.000,273
871,0.000,274
872,0.000,273
873,0.000,273
874,0.000,191
875,0.000,83
876,10.500,2
877,0.000,273
878,10.500,2
879,10.500,2
880,0.000,191
881,0.000,83
882,0.000,228
883,23.000,2
884,0.000,274
885,0.000,273
886,0.000,190
887,0.000,83
888,48.000,2
889,-2.000,2
890,10.500,2
891,23.000,2
892,0.000,190
893,0.000,83
894,0.000,273
895,-2.000,2
896,60.500,2
897,10.500,2
898,0.000,191
899,0.000,83
900,35.500,2
901,0.000,274
902,0.000,273
903,0.000,273
904,10.500,2
905,0.000,83
906,-2.000,2
907,0.000,274
908,0.000,273
909,-2.000,2
910,10.500,2
911,0.000,83
912,10.500,2
913,-2.000,2
914,-2.000,2
915,35.500,2
916,23.000,2
917,0.000,83
918,-2.000,2
919,35.500,2
920,10.500,2
921,48.000,2
922,10.500,2
923,0.000,83
924,10.500,2
925,-2.000,2
926,0.000,274
927,0.000,273
928,0.000,190
929,0.000,83
930,0.000,273
931,23.000,2
932,-2.000,2
933,35.500,2
934,0.000,191
935,0.000,83
936,10.500,2
937,23.000,2
938,98.000,2
939,0.000,273
940,10.500,2
941,0.000,83
942,-2.000,2
943,10.500,2
944,23.000,2
945,10.500,2
946,23.000,2
947,0.000,83
948,10.500,2
949,0.000,273
950,-2.000,2
951,10.500,2
952,10.500,2
953,0.000,83
954,-2.000,2
955,23.000,2
956,48.000,2
957,-2.000,2
958,23.000,2
959,0.000,83
960,10.500,2
961,10.500,2
962,0.000,274
963,0.000,273
964,0.000,190
965,0.000,83
966,10.500,2
967,35.500,2
968,0.000,273
969,0.000,273
970,-2.000,2
971,0.000,83
972,0.000,273
973,10.500,2
974,0.000,273
975,60.500,2
976,0.000,191
977,0.000,83
978,-2.000,2
979,0.000,273
980,285.500,273
981,10.500,2
982,0.000,83
983,10.500,2
984,-2.000,2
985,-2.000,2
986,-2.000,2
987,0.000,83
988,0.000,274
989,0.000,273
990,10.500,2
991,0.000,273
992,0.000,190
993,0.000,83
994,0.000,228
995,-2.000,2
996,-2.000,2
997,0.000,273
998,0.000,190
999,0.000,83
1000,-14.500,273
