Iteration,trainAccuracy,trainCoverage,trainReward,trainLong%,trainShort%,trainLongAcc,trainShortAcc,trainLongPrec,trainShortPrec,validationAccuracy,validationCoverage,validationReward,validationLong%,validationShort%,validationLongAcc,validationShortAcc,validLongPrec,validShortPrec,testAccuracy,testCoverage,testReward,testLong%,testShort%,testLongAcc,testShortAcc,testLongPrec,testShortPrec
0,0.5232,0.4340277777777778,0.4348505001629047,0.28020833333333334,0.15381944444444445,0.5526641883519207,0.46952595936794583,0.28432010409889397,0.15414110429447853,0.5,0.5833333333333334,0.015888851347940536,0.1875,0.3958333333333333,0.7037037037037037,0.40350877192982454,0.21428571428571427,0.3793103448275862,0.5192307692307693,0.7222222222222222,-0.0010895403602733693,0.3472222222222222,0.375,0.66,0.3888888888888889,0.3548387096774194,0.42
1,0.4818449460255152,0.35381944444444446,-0.3991173665402879,0.203125,0.15069444444444444,0.505982905982906,0.44930875576036866,0.18998048145738453,0.1411042944785276,0.7142857142857143,0.09722222222222222,0.012874368204792718,0.09027777777777778,0.006944444444444444,0.7692307692307693,0.0,0.11904761904761904,0.0,0.6153846153846154,0.09027777777777778,0.011655494413199238,0.09027777777777778,0.0,0.6153846153846154,0,0.08602150537634409,0.0
2,0.5369886858137511,0.39895833333333336,1.2238115278294117,0.23645833333333333,0.1625,0.5859030837004405,0.4658119658119658,0.2524398178269356,0.16487730061349692,0.3707865168539326,0.6180555555555556,-0.07036363320153657,0.041666666666666664,0.5763888888888888,0.5,0.3614457831325301,0.03571428571428571,0.5172413793103449,0.41346153846153844,0.7222222222222222,-0.017230279275743644,0.013888888888888888,0.7083333333333334,1.0,0.4019607843137255,0.021505376344086023,0.8
3,0.5348237317282889,0.40381944444444445,0.5103565309946408,0.2263888888888889,0.17743055555555556,0.5812883435582822,0.4755381604696673,0.24268054651919324,0.1794478527607362,0.46808510638297873,0.3263888888888889,-0.022019439454223366,0.0763888888888889,0.25,0.5454545454545454,0.4444444444444444,0.07142857142857142,0.25862068965517243,0.6181818181818182,0.3819444444444444,0.02629069893256048,0.13194444444444445,0.25,0.7368421052631579,0.5555555555555556,0.13978494623655913,0.4
4,0.5506872852233677,0.4041666666666667,1.7801960947449826,0.19583333333333333,0.20833333333333334,0.6134751773049646,0.49166666666666664,0.22186076772934288,0.2170245398773006,0.4074074074074074,0.375,-0.024814592974609317,0.0625,0.3125,0.7777777777777778,0.3333333333333333,0.08333333333333333,0.2413793103448276,0.4125,0.5555555555555556,-0.03191028708508314,0.09722222222222222,0.4583333333333333,0.5,0.3939393939393939,0.06451612903225806,0.52
5,0.5438297872340425,0.4079861111111111,1.6181227662055089,0.23402777777777778,0.17395833333333333,0.5919881305637982,0.47904191616766467,0.25439167208848407,0.17484662576687116,0.5087719298245614,0.3958333333333333,0.011005599827094254,0.2708333333333333,0.125,0.6153846153846154,0.2777777777777778,0.2857142857142857,0.08620689655172414,0.5,0.3888888888888889,0.0007333473796062046,0.3055555555555556,0.08333333333333333,0.5454545454545454,0.3333333333333333,0.24731182795698925,0.08
6,0.567381974248927,0.4045138888888889,2.1183386909527915,0.2232638888888889,0.18125,0.609642301710731,0.5153256704980843,0.2504879635653871,0.200920245398773,0.29411764705882354,0.11805555555555555,-0.014297608994436132,0.0,0.11805555555555555,0,0.29411764705882354,0.0,0.08620689655172414,0.3684210526315789,0.13194444444444445,0.001294061786000475,0.0,0.13194444444444445,0,0.3684210526315789,0.0,0.14
7,0.5466893039049237,0.40902777777777777,2.1597405583127443,0.21597222222222223,0.19305555555555556,0.5932475884244373,0.49460431654676257,0.236174365647365,0.20705521472392638,0.5423728813559322,0.4097222222222222,0.012118902741260094,0.2986111111111111,0.1111111111111111,0.6046511627906976,0.375,0.2976190476190476,0.08620689655172414,0.6363636363636364,0.3819444444444444,0.017877302444920126,0.3333333333333333,0.04861111111111111,0.6875,0.2857142857142857,0.34408602150537637,0.04
8,0.5727699530516432,0.44375,3.340502423852314,0.25972222222222224,0.1840277777777778,0.6189839572192514,0.5075471698113208,0.2940793754066363,0.20168711656441718,0.3684210526315789,0.3958333333333333,-0.050561246216066835,0.13194444444444445,0.2638888888888889,0.47368421052631576,0.3157894736842105,0.09523809523809523,0.1896551724137931,0.47619047619047616,0.2916666666666667,0.010887145454773713,0.04861111111111111,0.24305555555555555,0.5714285714285714,0.45714285714285713,0.043010752688172046,0.32
9,0.577826725403818,0.47291666666666665,3.1277411883956105,0.2604166666666667,0.2125,0.6146666666666667,0.5326797385620915,0.2960312296681848,0.24309815950920247,0.3888888888888889,0.375,-0.05544878687151504,0.11805555555555555,0.2569444444444444,0.5294117647058824,0.32432432432432434,0.09523809523809523,0.20689655172413793,0.4117647058823529,0.2361111111111111,-0.0022602138062460977,0.041666666666666664,0.19444444444444445,0.8333333333333334,0.32142857142857145,0.053763440860215055,0.18
