date,trainAccuracy,trainCoverage,trainReward,trainLong%,trainShort%,trainLongAcc,trainShortAcc,trainLongPrec,trainShortPrec,validationAccuracy,validationCoverage,validationReward,validationLong%,validationShort%,validationLongAcc,validationShortAcc,validLongPrec,validShortPrec,testAccuracy,testCoverage,testReward,testLong%,testShort%,testLongAcc,testShortAcc,testLongPrec,testShortPrec
39,0.8260869565217391,0.934375,16.33073172097477,0.4809027777777778,0.4534722222222222,0.8541516245487365,0.7963246554364471,1.4208469055374593,0.0,0.5343511450381679,0.9097222222222222,0.008374589667856461,0.5138888888888888,0.3958333333333333,0.5945945945945946,0.45614035087719296,0.8125,0.0,0.6186440677966102,0.8194444444444444,0.07887548979573757,0.3263888888888889,0.4930555555555556,0.7021276595744681,0.5633802816901409,0.8860759493670886,0.0
40,0.8268801191362621,0.9326388888888889,16.896333153338503,0.46805555555555556,0.46458333333333335,0.8694362017804155,0.7840059790732437,1.421498371335505,0.0,0.5208333333333334,1.0,0.036087899375437105,0.5277777777777778,0.4722222222222222,0.5921052631578947,0.4411764705882353,0.875,0.0,0.5625,1.0,0.02867689854358159,0.3611111111111111,0.6388888888888888,0.6538461538461539,0.5108695652173914,0.9746835443037974,0.0
41,0.8217821782178217,0.946875,16.55391567357447,0.4722222222222222,0.47465277777777776,0.8632352941176471,0.7805413313825896,1.43257328990228,0.0,0.5208333333333334,1.0,-0.03454245345981581,0.4722222222222222,0.5277777777777778,0.6029411764705882,0.4473684210526316,0.875,0.0,0.5972222222222222,1.0,0.07707105288818124,0.3125,0.6875,0.7333333333333333,0.5353535353535354,1.0379746835443038,0.0
42,0.8258797653958945,0.9472222222222222,16.324024861008507,0.4704861111111111,0.47673611111111114,0.8730627306273063,0.7793153678077204,1.4403908794788274,0.0,0.5072463768115942,0.9583333333333334,-0.046475617269952994,0.4861111111111111,0.4722222222222222,0.5857142857142857,0.4264705882352941,0.8125,0.0,0.5748031496062992,0.8819444444444444,0.01642768611511073,0.3541666666666667,0.5277777777777778,0.6470588235294118,0.5263157894736842,0.8734177215189873,0.0
43,0.8319203833394766,0.9420138888888889,16.974599507478022,0.4701388888888889,0.471875,0.8751846381093058,0.7888153053715967,1.442345276872964,0.0,0.5,1.0,-0.01464285270600189,0.4930555555555556,0.5069444444444444,0.5774647887323944,0.4246575342465753,0.8375,0.0,0.5694444444444444,1.0,0.022727131005085152,0.3541666666666667,0.6458333333333334,0.6666666666666666,0.5161290322580645,0.9873417721518988,0.0
44,0.8264523200584581,0.9503472222222222,16.715842372331814,0.4739583333333333,0.47638888888888886,0.8688644688644689,0.7842565597667639,1.4456026058631921,0.0,0.5138888888888888,1.0,3.05428052844595e-05,0.5069444444444444,0.4930555555555556,0.589041095890411,0.43661971830985913,0.8625,0.0,0.5763888888888888,1.0,0.039039979634665586,0.3055555555555556,0.6944444444444444,0.7045454545454546,0.52,1.0,0.0
45,0.822117133503092,0.9545138888888889,16.967756580354102,0.48055555555555557,0.4739583333333333,0.8641618497109826,0.7794871794871795,1.444299674267101,0.0,0.5373134328358209,0.9305555555555556,0.006511098231191162,0.5347222222222222,0.3958333333333333,0.6103896103896104,0.43859649122807015,0.8375,0.0,0.624,0.8680555555555556,0.07769682797934953,0.4236111111111111,0.4444444444444444,0.6721311475409836,0.578125,0.9493670886075949,0.0
46,0.835233541743288,0.9440972222222223,17.016183161599358,0.4847222222222222,0.459375,0.8696275071633238,0.798941798941799,1.4514657980456025,0.0,0.5,1.0,-0.0578094720653677,0.4305555555555556,0.5694444444444444,0.5806451612903226,0.43902439024390244,0.8375,0.0,0.5416666666666666,1.0,-0.018956542763851513,0.2708333333333333,0.7291666666666666,0.6666666666666666,0.49523809523809526,0.9367088607594937,0.0
47,0.8237004725554344,0.9552083333333333,16.860444688024373,0.4736111111111111,0.48159722222222223,0.8702346041055719,0.7779379956741168,1.4495114006514658,0.0,0.5277777777777778,1.0,-0.005250197634903437,0.5486111111111112,0.4513888888888889,0.5949367088607594,0.4461538461538462,0.8875,0.0,0.5555555555555556,1.0,0.004388522014302978,0.3958333333333333,0.6041666666666666,0.631578947368421,0.5057471264367817,0.9620253164556962,0.0
48,0.834608378870674,0.953125,16.765842791340198,0.4857638888888889,0.4673611111111111,0.8706218727662616,0.7971768202080238,1.4651465798045602,0.0,0.5625,1.0,0.054289093982006514,0.6597222222222222,0.3402777777777778,0.6105263157894737,0.46938775510204084,0.95,0.0,0.5625,1.0,-0.023558070542635184,0.5277777777777778,0.4722222222222222,0.6052631578947368,0.5147058823529411,0.9746835443037974,0.0
49,0.8266617701065002,0.9454861111111111,16.112345423498997,0.4878472222222222,0.4576388888888889,0.8562277580071175,0.795144157814871,1.4384364820846907,0.0,0.5423728813559322,0.8194444444444444,0.0004193879552803605,0.3472222222222222,0.4722222222222222,0.66,0.45588235294117646,0.7625,0.0,0.576271186440678,0.8194444444444444,0.029729383250241964,0.2152777777777778,0.6041666666666666,0.7096774193548387,0.5287356321839081,0.810126582278481,0.0
