Iteration,trainAccuracy,trainCoverage,trainReward,trainLong%,trainShort%,trainLongAcc,trainShortAcc,trainLongPrec,trainShortPrec,validationAccuracy,validationCoverage,validationReward,validationLong%,validationShort%,validationLongAcc,validationShortAcc,validLongPrec,validShortPrec,testAccuracy,testCoverage,testReward,testLong%,testShort%,testLongAcc,testShortAcc,testLongPrec,testShortPrec
0,0.5202231520223152,0.4979166666666667,-0.07197840293247064,0.296875,0.20104166666666667,0.5461988304093567,0.48186528497409326,0.2951885565669701,0.21,0.6176470588235294,0.2361111111111111,0.0040855133600505526,0.22916666666666666,0.006944444444444444,0.6060606060606061,1.0,0.28169014084507044,0.013888888888888888,0.5384615384615384,0.2708333333333333,0.01967023737500951,0.2708333333333333,0.0,0.5384615384615384,0,0.25301204819277107,0.0
1,0.5764354958985831,0.465625,2.069550369901762,0.28194444444444444,0.18368055555555557,0.6083743842364532,0.5274102079395085,0.31209362808842656,0.20846153846153845,0.5245901639344263,0.4236111111111111,-0.0085358663943629,0.2916666666666667,0.13194444444444445,0.5,0.5789473684210527,0.29577464788732394,0.1527777777777778,0.5645161290322581,0.4305555555555556,0.0817858469468624,0.22916666666666666,0.2013888888888889,0.6666666666666666,0.4482758620689655,0.26506024096385544,0.2033898305084746
2,0.6020761245674741,0.5017361111111112,2.661591384354575,0.3079861111111111,0.19375,0.649379932356257,0.5268817204301075,0.36866059817945385,0.21769230769230768,0.5714285714285714,0.14583333333333334,0.013244139562628841,0.06944444444444445,0.0763888888888889,0.7,0.45454545454545453,0.09859154929577464,0.06944444444444445,0.41025641025641024,0.2708333333333333,-0.09005866428546778,0.04861111111111111,0.2222222222222222,0.5714285714285714,0.375,0.04819277108433735,0.2033898305084746
3,0.6271523178807947,0.5243055555555556,4.300164166313974,0.34131944444444445,0.1829861111111111,0.6449643947100712,0.5939278937381404,0.40312093628088425,0.23615384615384616,0.5520833333333334,0.6666666666666666,0.09417851742661883,0.5347222222222222,0.13194444444444445,0.5454545454545454,0.5789473684210527,0.5915492957746479,0.1527777777777778,0.5142857142857142,0.7291666666666666,0.10051871552381661,0.4861111111111111,0.24305555555555555,0.5714285714285714,0.4,0.4819277108433735,0.22033898305084745
4,0.6516203703703703,0.6,5.699076293434234,0.3909722222222222,0.20902777777777778,0.6811722912966253,0.5963455149501661,0.48764629388816644,0.27,0.49514563106796117,0.7152777777777778,0.06390229692579824,0.5138888888888888,0.2013888888888889,0.4594594594594595,0.5862068965517241,0.4788732394366197,0.2361111111111111,0.5,0.7916666666666666,0.037338844133477926,0.4305555555555556,0.3611111111111111,0.5806451612903226,0.40384615384615385,0.43373493975903615,0.3559322033898305
5,0.6943181818181818,0.6111111111111112,6.757161954166657,0.3920138888888889,0.21909722222222222,0.7165633303808681,0.6545166402535658,0.517555266579974,0.31,0.6219512195121951,0.5694444444444444,0.13448534103924523,0.3888888888888889,0.18055555555555555,0.6071428571428571,0.6538461538461539,0.4788732394366197,0.2361111111111111,0.4827586206896552,0.6041666666666666,0.03664168885314864,0.3402777777777778,0.2638888888888889,0.5306122448979592,0.42105263157894735,0.3132530120481928,0.2711864406779661
6,0.7149146945514584,0.6309027777777778,7.650493379829256,0.39791666666666664,0.23298611111111112,0.7425828970331588,0.6676602086438153,0.5442132639791938,0.3376923076923077,0.5555555555555556,0.4375,0.07289589308107089,0.2916666666666667,0.14583333333333334,0.5952380952380952,0.47619047619047616,0.352112676056338,0.1388888888888889,0.509090909090909,0.3819444444444444,0.08170854884536584,0.20833333333333334,0.1736111111111111,0.5333333333333333,0.48,0.1927710843373494,0.2033898305084746
7,0.7220723151645979,0.6434027777777778,8.248728717038357,0.39305555555555555,0.2503472222222222,0.7517667844522968,0.6754507628294036,0.546814044213264,0.3638461538461538,0.5737704918032787,0.8472222222222222,0.1122392497105945,0.5069444444444444,0.3402777777777778,0.5616438356164384,0.5918367346938775,0.5633802816901409,0.4027777777777778,0.49193548387096775,0.8611111111111112,-0.09596283867116621,0.4166666666666667,0.4444444444444444,0.5666666666666667,0.421875,0.40963855421686746,0.4406779661016949
8,0.7402536402066698,0.7392361111111111,10.666772463080486,0.42743055555555554,0.31180555555555556,0.7676685621445979,0.7026726057906458,0.6053315994798439,0.4723076923076923,0.5789473684210527,0.9236111111111112,0.17112832479975745,0.5833333333333334,0.3402777777777778,0.5595238095238095,0.6122448979591837,0.647887323943662,0.4166666666666667,0.5645161290322581,0.8611111111111112,0.12426671510082864,0.5069444444444444,0.3541666666666667,0.6027397260273972,0.5098039215686274,0.5301204819277109,0.423728813559322
9,0.7813891362422084,0.7798611111111111,12.48774380228547,0.46076388888888886,0.3190972222222222,0.7889977392614921,0.7704026115342764,0.6716514954486346,0.53,0.5547445255474452,0.9513888888888888,0.14420417071782332,0.6041666666666666,0.3472222222222222,0.5402298850574713,0.58,0.647887323943662,0.4027777777777778,0.4621212121212121,0.9166666666666666,0.06225578677029813,0.5347222222222222,0.3819444444444444,0.5324675324675324,0.36363636363636365,0.4939759036144578,0.3050847457627119
10,0.8064516129032258,0.8288194444444444,14.221786541309468,0.4635416666666667,0.36527777777777776,0.8209737827715355,0.7880228136882129,0.7009102730819246,0.6246153846153846,0.5217391304347826,0.9583333333333334,0.09929337273046776,0.7222222222222222,0.2361111111111111,0.5192307692307693,0.5294117647058824,0.7464788732394366,0.25,0.5474452554744526,0.9513888888888888,0.11758155737809,0.6875,0.2638888888888889,0.5959595959595959,0.42105263157894735,0.6987951807228916,0.2542372881355932
11,0.823840520748576,0.8534722222222222,15.045790573879511,0.4739583333333333,0.3795138888888889,0.8351648351648352,0.8096980786825252,0.7282184655396619,0.6723076923076923,0.5579710144927537,0.9583333333333334,0.14102282599718283,0.5625,0.3958333333333333,0.5432098765432098,0.5789473684210527,0.6056338028169014,0.4583333333333333,0.45255474452554745,0.9513888888888888,0.034287573013425804,0.4791666666666667,0.4722222222222222,0.5362318840579711,0.36764705882352944,0.4457831325301205,0.4067796610169492
12,0.8295409181636727,0.8697916666666666,15.347255559393618,0.4666666666666667,0.403125,0.8504464285714286,0.8053402239448751,0.7321196358907672,0.7069230769230769,0.5736434108527132,0.8958333333333334,0.14314621262109772,0.5486111111111112,0.3472222222222222,0.569620253164557,0.58,0.6197183098591549,0.4027777777777778,0.5116279069767442,0.8958333333333334,0.06247619781150598,0.5277777777777778,0.3680555555555556,0.5657894736842105,0.4339622641509434,0.5180722891566265,0.3559322033898305
