Iteration,trainAccuracy,trainCoverage,trainReward,trainLong%,trainShort%,trainLongAcc,trainShortAcc,trainLongPrec,trainShortPrec,validationAccuracy,validationCoverage,validationReward,validationLong%,validationShort%,validationLongAcc,validationShortAcc,validLongPrec,validShortPrec,testAccuracy,testCoverage,testReward,testLong%,testShort%,testLongAcc,testShortAcc,testLongPrec,testShortPrec
0,0.4743150684931507,0.40555555555555556,-0.2008430998187582,0.0,0.40555555555555556,0,0.4743150684931507,0.0,0.40615384615384614,0.5212765957446809,0.6527777777777778,-0.030538015012061173,0.0,0.6527777777777778,0,0.5212765957446809,0.0,0.6266666666666667,0.3949579831932773,0.8263888888888888,-0.08799689614038539,0.0,0.8263888888888888,0,0.3949579831932773,0.0,0.8070175438596491
1,0.5607638888888888,0.4,0.7437829664085398,0.0,0.4,0,0.5607638888888888,0.0,0.48307692307692307,0.4230769230769231,0.18055555555555555,-0.02428673942300917,0.0,0.18055555555555555,0,0.4230769230769231,0.0,0.14666666666666667,0.5,0.06944444444444445,-0.0011273585649010714,0.0,0.06944444444444445,0,0.5,0.0,0.08771929824561403
2,0.6482504604051565,0.3770833333333333,1.5220152226609598,0.0,0.3770833333333333,0,0.6482504604051565,0.0,0.5292307692307693,0.5,0.3888888888888889,0.020110381738038457,0.0,0.3888888888888889,0,0.5,0.0,0.36,0.42105263157894735,0.3958333333333333,-0.06266813099352841,0.0,0.3958333333333333,0,0.42105263157894735,0.0,0.40350877192982454
3,0.6499162479061976,0.41458333333333336,1.7895794440931794,0.0,0.41458333333333336,0,0.6499162479061976,0.0,0.5769230769230769,0.45555555555555555,0.625,-0.052679192198082994,0.0,0.625,0,0.45555555555555555,0.0,0.5333333333333333,0.3958333333333333,0.6666666666666666,-0.08920657970931567,0.0,0.6666666666666666,0,0.3958333333333333,0.0,0.6491228070175439
4,0.6277695716395865,0.4701388888888889,1.7269767401962508,0.0,0.4701388888888889,0,0.6277695716395865,0.0,0.64,0.45454545454545453,0.5347222222222222,-0.026816558134722574,0.0,0.5347222222222222,0,0.45454545454545453,0.0,0.4533333333333333,0.43243243243243246,0.5138888888888888,-0.06035332060453179,0.0,0.5138888888888888,0,0.43243243243243246,0.0,0.543859649122807
5,0.6790923824959482,0.4284722222222222,2.103725428711638,0.0,0.4284722222222222,0,0.6790923824959482,0.0,0.6230769230769231,0.43548387096774194,0.4305555555555556,-0.029859142234548098,0.0,0.4305555555555556,0,0.43548387096774194,0.0,0.3466666666666667,0.42857142857142855,0.3402777777777778,-0.05024189361909295,0.0,0.3402777777777778,0,0.42857142857142855,0.0,0.3684210526315789
6,0.694620253164557,0.4388888888888889,2.1147876151366862,0.0,0.4388888888888889,0,0.694620253164557,0.0,0.6538461538461539,0.4444444444444444,0.4375,-0.014996405814455355,0.0,0.4375,0,0.4444444444444444,0.0,0.36,0.43859649122807015,0.3958333333333333,-0.0563893682736781,0.0,0.3958333333333333,0,0.43859649122807015,0.0,0.43859649122807015
7,0.671451355661882,0.4354166666666667,2.152846424921171,0.0,0.4354166666666667,0,0.671451355661882,0.0,0.6338461538461538,0.4444444444444444,0.4375,-0.012713489914785207,0.0,0.4375,0,0.4444444444444444,0.0,0.36,0.39622641509433965,0.3680555555555556,-0.050643492465876835,0.0,0.3680555555555556,0,0.39622641509433965,0.0,0.3684210526315789
8,0.6848673946957878,0.44513888888888886,2.277872184300063,0.0,0.44513888888888886,0,0.6848673946957878,0.0,0.6569230769230769,0.4605263157894737,0.5277777777777778,-0.05349486815741373,0.0,0.5277777777777778,0,0.4605263157894737,0.0,0.4533333333333333,0.3918918918918919,0.5138888888888888,-0.07618681113029087,0.0,0.5138888888888888,0,0.3918918918918919,0.0,0.5087719298245614
9,0.6992592592592592,0.46875,2.3703333145122816,0.0,0.46875,0,0.6992592592592592,0.0,0.7076923076923077,0.46153846153846156,0.3611111111111111,-0.029321323955583085,0.0,0.3611111111111111,0,0.46153846153846156,0.0,0.30666666666666664,0.41304347826086957,0.3194444444444444,-0.048020007799857024,0.0,0.3194444444444444,0,0.41304347826086957,0.0,0.3333333333333333
