Iteration,trainAccuracy,trainCoverage,trainReward,trainLong%,trainShort%,trainLongAcc,trainShortAcc,trainLongPrec,trainShortPrec,validationAccuracy,validationCoverage,validationReward,validationLong%,validationShort%,validationLongAcc,validationShortAcc,validLongPrec,validShortPrec,testAccuracy,testCoverage,testReward,testLong%,testShort%,testLongAcc,testShortAcc,testLongPrec,testShortPrec
0,0.5240549828178694,0.4041666666666667,0.1385419970233033,0.240625,0.16354166666666667,0.5627705627705628,0.46709129511677283,0.24788549121665582,0.16411042944785276,0.6349206349206349,0.4375,0.015430013801875104,0.4375,0.0,0.6349206349206349,0,0.4523809523809524,0.0,0.5833333333333334,0.3333333333333333,0.017352957431682338,0.3333333333333333,0.0,0.5833333333333334,0,0.2903225806451613,0.0
1,0.5607407407407408,0.46875,1.2242224609150625,0.3236111111111111,0.1451388888888889,0.601931330472103,0.4688995215311005,0.35588809368900454,0.14340490797546013,0.43703703703703706,0.9375,-0.093785599275304,0.13194444444444445,0.8055555555555556,0.631578947368421,0.4051724137931034,0.14285714285714285,0.7931034482758621,0.34965034965034963,0.9930555555555556,-0.07669095039155766,0.013888888888888888,0.9791666666666666,0.5,0.3475177304964539,0.010752688172043012,0.96
2,0.5347826086956522,0.4791666666666667,0.40220268428188694,0.3107638888888889,0.1684027777777778,0.5854748603351956,0.44123711340206184,0.33311646063760575,0.15337423312883436,0.6049382716049383,0.5625,0.06109571339483062,0.5625,0.0,0.6049382716049383,0,0.5714285714285714,0.0,0.6617647058823529,0.4722222222222222,0.044661184386426106,0.4722222222222222,0.0,0.6617647058823529,0,0.4731182795698925,0.0
3,0.5746951219512195,0.45555555555555555,1.3760135013074957,0.32430555555555557,0.13125,0.6231263383297645,0.455026455026455,0.36955107351984384,0.12883435582822086,0.6129032258064516,0.4305555555555556,0.0347598434676529,0.4305555555555556,0.0,0.6129032258064516,0,0.44047619047619047,0.0,0.6610169491525424,0.4097222222222222,0.02919265008389997,0.4097222222222222,0.0,0.6610169491525424,0,0.40860215053763443,0.0
4,0.5700560448358687,0.43368055555555557,1.2556557562257287,0.36527777777777776,0.06840277777777778,0.6007604562737643,0.40609137055837563,0.4033832140533507,0.06058282208588957,0.6083333333333333,0.8333333333333334,0.09224226440281527,0.8333333333333334,0.0,0.6083333333333333,0,0.8452380952380952,0.0,0.6423357664233577,0.9513888888888888,0.05981623271179128,0.9513888888888888,0.0,0.6423357664233577,0,0.9354838709677419,0.0
5,0.5969924812030075,0.4618055555555556,1.5801878446827464,0.40381944444444445,0.05798611111111111,0.6199484092863284,0.437125748502994,0.4567338972023422,0.054447852760736194,0.6228070175438597,0.7916666666666666,0.12247883508671535,0.7916666666666666,0.0,0.6228070175438597,0,0.8452380952380952,0.0,0.65,0.8333333333333334,0.06046940647256916,0.8333333333333334,0.0,0.65,0,0.8279569892473119,0.0
6,0.6071428571428571,0.49583333333333335,2.6607186041909503,0.3996527777777778,0.09618055555555556,0.6594265855777585,0.3898916967509025,0.4808067664281067,0.07975460122699386,0.6075949367088608,0.5486111111111112,0.0880871005616493,0.5486111111111112,0.0,0.6075949367088608,0,0.5595238095238095,0.0,0.6730769230769231,0.7222222222222222,0.05147459293561967,0.7222222222222222,0.0,0.6730769230769231,0,0.7419354838709677,0.0
7,0.6214080459770115,0.48333333333333334,2.519710757334446,0.4232638888888889,0.060069444444444446,0.645611156685808,0.4508670520231214,0.5061808718282368,0.057515337423312884,0.6103896103896104,0.5347222222222222,0.045787563764757525,0.5347222222222222,0.0,0.6103896103896104,0,0.5476190476190477,0.0,0.6774193548387096,0.6458333333333334,0.04181932576885265,0.6458333333333334,0.0,0.6774193548387096,0,0.6666666666666666,0.0
8,0.6503244412400865,0.48159722222222223,3.939354115976503,0.39444444444444443,0.08715277777777777,0.7024647887323944,0.41434262948207173,0.5081327260897853,0.07822085889570553,0.5818181818181818,0.3819444444444444,0.02604530873537897,0.3819444444444444,0.0,0.5818181818181818,0,0.36904761904761907,0.0,0.7076923076923077,0.4513888888888889,0.045602058215141905,0.4513888888888889,0.0,0.7076923076923077,0,0.4838709677419355,0.0
9,0.6598984771573604,0.47881944444444446,3.818992353487123,0.4204861111111111,0.058333333333333334,0.6895127993393889,0.44642857142857145,0.5354586857514639,0.05291411042944785,0.6101694915254238,0.4097222222222222,0.030936886589110636,0.4097222222222222,0.0,0.6101694915254238,0,0.40476190476190477,0.0,0.7843137254901961,0.3541666666666667,0.08807816584492667,0.3541666666666667,0.0,0.7843137254901961,0,0.41935483870967744,0.0
