Iteration,trainAccuracy,trainCoverage,trainReward,trainLong%,trainShort%,trainLongAcc,trainShortAcc,trainLongPrec,trainShortPrec,validationAccuracy,validationCoverage,validationReward,validationLong%,validationShort%,validationLongAcc,validationShortAcc,validLongPrec,validShortPrec,testAccuracy,testCoverage,testReward,testLong%,testShort%,testLongAcc,testShortAcc,testLongPrec,testShortPrec
0,0.4714285714285714,0.3888888888888889,-0.17783497395728082,0.0,0.3888888888888889,0,0.4714285714285714,0.0,0.40062597809076683,0.4222222222222222,0.625,-0.03729157160838694,0.0,0.625,0,0.4222222222222222,0.0,0.6379310344827587,0.4074074074074074,0.75,-0.04997172553160953,0.0,0.75,0,0.4074074074074074,0.0,0.8
1,0.5763636363636364,0.3819444444444444,0.789847814924092,0.0,0.3819444444444444,0,0.5763636363636364,0.0,0.48826291079812206,0.4,0.3472222222222222,-0.048609602844807316,0.0,0.3472222222222222,0,0.4,0.0,0.3275862068965517,0.36363636363636365,0.4583333333333333,-0.025925021464727426,0.0,0.4583333333333333,0,0.36363636363636365,0.0,0.43636363636363634
2,0.6366906474820144,0.3861111111111111,1.0512773488813336,0.0,0.3861111111111111,0,0.6366906474820144,0.0,0.543035993740219,0.38613861386138615,0.7013888888888888,-0.07775354357098609,0.0,0.7013888888888888,0,0.38613861386138615,0.0,0.6551724137931034,0.392,0.8680555555555556,-0.055775863735223044,0.0,0.8680555555555556,0,0.392,0.0,0.8909090909090909
3,0.6385135135135135,0.4111111111111111,1.3552613946656733,0.0,0.4111111111111111,0,0.6385135135135135,0.0,0.5774647887323944,0.373134328358209,0.4652777777777778,-0.07301161361661448,0.0,0.4652777777777778,0,0.373134328358209,0.0,0.41379310344827586,0.3804347826086957,0.6388888888888888,-0.045579329614170896,0.0,0.6388888888888888,0,0.3804347826086957,0.0,0.6363636363636364
4,0.6994633273703041,0.38819444444444445,1.6651658129912317,0.0,0.38819444444444445,0,0.6994633273703041,0.0,0.5993740219092332,0.4444444444444444,0.4375,-0.03970559946354349,0.0,0.4375,0,0.4444444444444444,0.0,0.46551724137931033,0.40229885057471265,0.6041666666666666,-0.02878600229205645,0.0,0.6041666666666666,0,0.40229885057471265,0.0,0.6363636363636364
5,0.6774193548387096,0.45208333333333334,1.6986948911745483,0.0,0.45208333333333334,0,0.6774193548387096,0.0,0.6713615023474179,0.391304347826087,0.6388888888888888,-0.05626677916752089,0.0,0.6388888888888888,0,0.391304347826087,0.0,0.603448275862069,0.375,0.7777777777777778,-0.06337687601204889,0.0,0.7777777777777778,0,0.375,0.0,0.7636363636363637
6,0.6859756097560976,0.45555555555555555,1.7986904455349337,0.0,0.45555555555555555,0,0.6859756097560976,0.0,0.6838810641627543,0.3023255813953488,0.2986111111111111,-0.07950434695846596,0.0,0.2986111111111111,0,0.3023255813953488,0.0,0.20689655172413793,0.3888888888888889,0.5,-0.020126327878036365,0.0,0.5,0,0.3888888888888889,0.0,0.509090909090909
7,0.6957210776545166,0.43819444444444444,1.7893955563806636,0.0,0.43819444444444444,0,0.6957210776545166,0.0,0.6682316118935837,0.39325842696629215,0.6180555555555556,-0.07351302446434702,0.0,0.6180555555555556,0,0.39325842696629215,0.0,0.5862068965517241,0.36936936936936937,0.7708333333333334,-0.06593086464483593,0.0,0.7708333333333334,0,0.36936936936936937,0.0,0.7454545454545455
8,0.6786743515850144,0.48194444444444445,1.866153391009652,0.0,0.48194444444444445,0,0.6786743515850144,0.0,0.7183098591549296,0.36363636363636365,0.4583333333333333,-0.0891869238485122,0.0,0.4583333333333333,0,0.36363636363636365,0.0,0.39655172413793105,0.3793103448275862,0.6041666666666666,-0.030721441337978505,0.0,0.6041666666666666,0,0.3793103448275862,0.0,0.6
9,0.7169230769230769,0.4513888888888889,2.1761347228432304,0.0,0.4513888888888889,0,0.7169230769230769,0.0,0.7167449139280125,0.3793103448275862,0.6041666666666666,-0.08007005315174653,0.0,0.6041666666666666,0,0.3793103448275862,0.0,0.5517241379310345,0.391304347826087,0.7986111111111112,-0.056419888410938285,0.0,0.7986111111111112,0,0.391304347826087,0.0,0.8181818181818182
