Iteration,trainAccuracy,trainCoverage,trainReward,trainLong%,trainShort%,trainLongAcc,trainShortAcc,trainLongPrec,trainShortPrec,validationAccuracy,validationCoverage,validationReward,validationLong%,validationShort%,validationLongAcc,validationShortAcc,validLongPrec,validShortPrec,testAccuracy,testCoverage,testReward,testLong%,testShort%,testLongAcc,testShortAcc,testLongPrec,testShortPrec
0,0.5482233502538071,0.41041666666666665,0.23909721705025044,0.41041666666666665,0.0,0.5482233502538071,0,0.4036458333333333,0.0,0.5483870967741935,0.6458333333333334,0.035340695423384916,0.6458333333333334,0.0,0.5483870967741935,0,0.6623376623376623,0.0,0.47619047619047616,0.5833333333333334,0.0007275476548663298,0.5833333333333334,0.0,0.47619047619047616,0,0.582089552238806,0.0
1,0.6336477987421384,0.44166666666666665,1.1373976539307364,0.44166666666666665,0.0,0.6336477987421384,0,0.5104166666666666,0.0,0.68,0.1736111111111111,0.061283590945697054,0.1736111111111111,0.0,0.68,0,0.22077922077922077,0.0,0.5,0.1388888888888889,0.04543496565974808,0.1388888888888889,0.0,0.5,0,0.14925373134328357,0.0
2,0.66996699669967,0.42083333333333334,1.6723496094160057,0.42083333333333334,0.0,0.66996699669967,0,0.51171875,0.0,0.625,0.3333333333333333,0.0384963737494697,0.3333333333333333,0.0,0.625,0,0.38961038961038963,0.0,0.45454545454545453,0.4583333333333333,0.029451238798364174,0.4583333333333333,0.0,0.45454545454545453,0,0.43283582089552236,0.0
3,0.6952526799387443,0.4534722222222222,2.0896652786664847,0.4534722222222222,0.0,0.6952526799387443,0,0.5768229166666666,0.0,0.6,0.3819444444444444,0.03467071178200747,0.3819444444444444,0.0,0.6,0,0.42857142857142855,0.0,0.4788732394366197,0.4930555555555556,0.053139953208029764,0.4930555555555556,0.0,0.4788732394366197,0,0.5074626865671642,0.0
4,0.6927453769559033,0.48819444444444443,2.2787445682756697,0.48819444444444443,0.0,0.6927453769559033,0,0.6158854166666666,0.0,0.5645161290322581,0.4305555555555556,0.05761322409333598,0.4305555555555556,0.0,0.5645161290322581,0,0.45454545454545453,0.0,0.5223880597014925,0.4652777777777778,0.08283589671438597,0.4652777777777778,0.0,0.5223880597014925,0,0.5074626865671642,0.0
5,0.7005813953488372,0.4777777777777778,2.2330151160361105,0.4777777777777778,0.0,0.7005813953488372,0,0.6158854166666666,0.0,0.6727272727272727,0.3819444444444444,0.10107046275412787,0.3819444444444444,0.0,0.6727272727272727,0,0.4805194805194805,0.0,0.5,0.4027777777777778,0.06638269019943109,0.4027777777777778,0.0,0.5,0,0.417910447761194,0.0
6,0.7134670487106017,0.4847222222222222,2.3869713246626163,0.4847222222222222,0.0,0.7134670487106017,0,0.63671875,0.0,0.5822784810126582,0.5486111111111112,0.0733051485606672,0.5486111111111112,0.0,0.5822784810126582,0,0.5974025974025974,0.0,0.5,0.5833333333333334,0.08569022507704634,0.5833333333333334,0.0,0.5,0,0.6119402985074627,0.0
7,0.747638326585695,0.5145833333333333,2.7795566651534553,0.5145833333333333,0.0,0.747638326585695,0,0.7044270833333334,0.0,0.6551724137931034,0.4027777777777778,0.10499841985446583,0.4027777777777778,0.0,0.6551724137931034,0,0.4935064935064935,0.0,0.4931506849315068,0.5069444444444444,0.0692882368260813,0.5069444444444444,0.0,0.4931506849315068,0,0.5223880597014925,0.0
8,0.7353342428376535,0.5090277777777777,2.5469198740706327,0.5090277777777777,0.0,0.7353342428376535,0,0.6927083333333334,0.0,0.5529411764705883,0.5902777777777778,0.06097124882978053,0.5902777777777778,0.0,0.5529411764705883,0,0.6103896103896104,0.0,0.4946236559139785,0.6458333333333334,0.08043284502327157,0.6458333333333334,0.0,0.4946236559139785,0,0.6716417910447762,0.0
9,0.7417582417582418,0.5055555555555555,2.653260500496311,0.5055555555555555,0.0,0.7417582417582418,0,0.6901041666666666,0.0,0.5806451612903226,0.4305555555555556,0.0918791142427359,0.4305555555555556,0.0,0.5806451612903226,0,0.4675324675324675,0.0,0.5238095238095238,0.4375,0.0679484369387446,0.4375,0.0,0.5238095238095238,0,0.47761194029850745,0.0
10,0.7602179836512262,0.5097222222222222,2.810475195095588,0.5097222222222222,0.0,0.7602179836512262,0,0.7109375,0.0,0.5862068965517241,0.4027777777777778,0.08581651680567501,0.4027777777777778,0.0,0.5862068965517241,0,0.44155844155844154,0.0,0.5625,0.4444444444444444,0.11924746420102568,0.4444444444444444,0.0,0.5625,0,0.5223880597014925,0.0
11,0.7776243093922652,0.5027777777777778,2.9420532634957435,0.5027777777777778,0.0,0.7776243093922652,0,0.7200520833333334,0.0,0.5476190476190477,0.5833333333333334,0.021778846830863667,0.5833333333333334,0.0,0.5476190476190477,0,0.5974025974025974,0.0,0.5154639175257731,0.6736111111111112,0.11083409100551239,0.6736111111111112,0.0,0.5154639175257731,0,0.7313432835820896,0.0
12,0.7350993377483444,0.5243055555555556,2.8835598293836577,0.5243055555555556,0.0,0.7350993377483444,0,0.7109375,0.0,0.5609756097560976,0.5694444444444444,0.06195045669598323,0.5694444444444444,0.0,0.5609756097560976,0,0.5974025974025974,0.0,0.5056179775280899,0.6180555555555556,0.07381668400609152,0.6180555555555556,0.0,0.5056179775280899,0,0.6417910447761194,0.0
13,0.7585266030013642,0.5090277777777777,2.8338642800295863,0.5090277777777777,0.0,0.7585266030013642,0,0.7174479166666666,0.0,0.5538461538461539,0.4513888888888889,0.07814500644963293,0.4513888888888889,0.0,0.5538461538461539,0,0.4675324675324675,0.0,0.5211267605633803,0.4930555555555556,0.07763049144290395,0.4930555555555556,0.0,0.5211267605633803,0,0.5373134328358209,0.0
