iteration,trainAccuracy,trainCoverage,trainReward,validationAccuracy,validationCoverage,validationReward
0,0.4892357373519914,0.6193333333333333,27187.5,0.39037433155080214,0.6233333333333333,-14675.0
1,0.5149051490514905,0.615,27425.0,0.5477178423236515,0.8033333333333333,19150.0
2,0.5127681307456589,0.6526666666666666,22425.0,0.4258064516129032,0.5166666666666667,-5362.5
3,0.48523451071221774,0.5756666666666667,-46262.5,0,0.0,0.0
4,0.4829875518672199,0.40166666666666667,-12150.0,0,0.0,0.0
5,0.47219983883964545,0.4136666666666667,2662.5,1.0,0.0033333333333333335,2000.0
6,0.45242984257357977,0.487,-27750.0,0.4241379310344828,0.9666666666666667,-9375.0
7,0.49326599326599324,0.594,-13412.5,0,0.0,0.0
8,0.5295285359801489,0.6716666666666666,2800.0,0.4103448275862069,0.9666666666666667,-16450.0
9,0.5216763005780347,0.692,44400.0,0.4206896551724138,0.9666666666666667,-12725.0
10,0.5210229735587343,0.769,-21612.5,0,0.0,0.0
11,0.5129589632829373,0.6173333333333333,-1200.0,0.5758620689655173,0.9666666666666667,11600.0
12,0.5305309734513274,0.7533333333333333,30537.5,0,0.0,0.0
13,0.5235468816291896,0.7856666666666666,69437.5,0.5876288659793815,0.97,16012.5
14,0.5104972375690607,0.905,-7137.5,0.5758620689655173,0.9666666666666667,12650.0
15,0.5368063420158551,0.883,7887.5,0.5807560137457045,0.97,13162.5
16,0.5386123088984712,0.8503333333333334,28850.0,0.5793103448275863,0.9666666666666667,13200.0
17,0.525974025974026,0.7186666666666667,16475.0,0.5827586206896552,0.9666666666666667,13087.5
18,0.5370662460567823,0.8453333333333334,24937.5,0.5689655172413793,0.9666666666666667,11300.0
19,0.5395869191049913,0.7746666666666666,25075.0,0.5793103448275863,0.9666666666666667,12737.5
20,0.5297048677654274,0.8696666666666667,17787.5,0.4206896551724138,0.9666666666666667,-12975.0
21,0.5299886835156544,0.8836666666666667,52912.5,0.5807560137457045,0.97,13175.0
22,0.5251157819736373,0.9356666666666666,41962.5,0.5724137931034483,0.9666666666666667,12350.0
23,0.5407239819004525,0.884,37050.0,0.5758620689655173,0.9666666666666667,13662.5
24,0.5309661436829067,0.8073333333333333,-4025.0,0.5827586206896552,0.9666666666666667,12750.0
25,0.5467224546722455,0.717,13050.0,0.5827586206896552,0.9666666666666667,14975.0
26,0.5375745526838966,0.8383333333333334,14787.5,0.5793103448275863,0.9666666666666667,11500.0
27,0.5521008403361345,0.7933333333333333,46275.0,0.5773195876288659,0.97,10962.5
28,0.5331125827814569,0.906,17937.5,0.5360824742268041,0.97,3787.5
29,0.5343137254901961,0.816,20275.0,0.584192439862543,0.97,15587.5
30,0.5246025738077215,0.8806666666666667,5875.0,0.5807560137457045,0.97,12900.0
31,0.5301516833148354,0.901,-17025.0,0.5807560137457045,0.97,14537.5
32,0.5270009643201543,0.6913333333333334,11200.0,0.5827586206896552,0.9666666666666667,10975.0
33,0.5347033734005429,0.8596666666666667,-6200.0,0.5862068965517241,0.9666666666666667,15087.5
34,0.5352882703777336,0.6706666666666666,8350.0,0,0.0,0.0
35,0.5386581469648563,0.5216666666666666,-5850.0,0.5824561403508772,0.95,12137.5
36,0.5400828001505458,0.8856666666666667,52200.0,0.5758620689655173,0.9666666666666667,10987.5
37,0.5256548259777538,0.929,79362.5,0.5636363636363636,0.55,3125.0
38,0.5384920634920635,0.84,25562.5,0,0.0,0.0
39,0.5351643778610071,0.801,42150.0,0.5896551724137931,0.9666666666666667,16450.0
40,0.5329588014981274,0.89,-2312.5,0,0.0,0.0
41,0.5369649805447471,0.6853333333333333,9312.5,0.584192439862543,0.97,13462.5
42,0.5378221113881961,0.802,11825.0,0.5699300699300699,0.9533333333333334,8587.5
43,0.5446960667461264,0.839,-8962.5,0.5793103448275863,0.9666666666666667,12450.0
44,0.5412667946257198,0.8683333333333333,31362.5,0.5876288659793815,0.97,16012.5
45,0.550036523009496,0.9126666666666666,33200.0,0.5758620689655173,0.9666666666666667,12650.0
46,0.541138093512142,0.9196666666666666,29750.0,0.5807560137457045,0.97,13162.5
47,0.5376226826608506,0.917,27162.5,0.5793103448275863,0.9666666666666667,13200.0
48,0.5364086923370187,0.8743333333333333,17275.0,0.5827586206896552,0.9666666666666667,13087.5
49,0.5191455058444175,0.827,9000.0,0,0.0,0.0
50,0.5464813205907906,0.7673333333333333,75937.5,0.5172413793103449,0.9666666666666667,-3512.5
51,0.5273775216138329,0.9253333333333333,36675.0,0.5793103448275863,0.9666666666666667,12975.0
52,0.5388,0.8333333333333334,15250.0,0.5807560137457045,0.97,13175.0
53,0.5353238015138773,0.7926666666666666,23437.5,0.5724137931034483,0.9666666666666667,12350.0
54,0.5270975511842634,0.8303333333333334,13250.0,0.5758620689655173,0.9666666666666667,13662.5
55,0.5380333951762524,0.8983333333333333,13412.5,0.5827586206896552,0.9666666666666667,12750.0
56,0.5229090909090909,0.9166666666666666,20362.5,0.5827586206896552,0.9666666666666667,14975.0
57,0.5371304974765682,0.9246666666666666,58175.0,0.5793103448275863,0.9666666666666667,11500.0
58,0.5350581177352831,0.889,22062.5,0.5793103448275863,0.9666666666666667,11375.0
59,0.5303728529534981,0.7956666666666666,-4475.0,0.422680412371134,0.97,-13812.5
60,0.5224111282843895,0.8626666666666667,32350.0,0.584192439862543,0.97,15587.5
61,0.5244676877101233,0.8923333333333333,23875.0,0.41924398625429554,0.97,-12900.0
62,0.5308004426410918,0.9036666666666666,-10412.5,0.5807560137457045,0.97,14537.5
63,0.5344827586206896,0.7926666666666666,27875.0,0.5827586206896552,0.9666666666666667,10975.0
64,0.5272507064997981,0.8256666666666667,-18450.0,0,0.0,0.0
65,0.532602423542989,0.5776666666666667,7150.0,0,0.0,0.0
66,0.538961038961039,0.7186666666666667,6550.0,0.5793103448275863,0.9666666666666667,12237.5
67,0.5135431918008785,0.9106666666666666,56512.5,0.5758620689655173,0.9666666666666667,10987.5
68,0.5162616822429906,0.8916666666666667,-34300.0,0.38095238095238093,0.63,-14950.0
69,0.5325062034739454,0.6716666666666666,-6675.0,0.40860215053763443,0.93,-17675.0
70,0.5290502793296089,0.5966666666666667,-13962.5,0.5896551724137931,0.9666666666666667,16450.0
71,0.5279114533205005,0.6926666666666667,-14000.0,0.5793103448275863,0.9666666666666667,12725.0
72,0.5423930269413629,0.8413333333333334,25025.0,0.584192439862543,0.97,13462.5
73,0.5339200586725339,0.909,21037.5,0.5758620689655173,0.9666666666666667,11600.0
74,0.5428348909657321,0.856,15450.0,0,0.0,0.0
75,0.5300218340611353,0.6106666666666667,-16025.0,0,0.0,0.0
76,0.5238336713995944,0.6573333333333333,-29725.0,0,0.0,0.0
77,0.5388349514563107,0.27466666666666667,9912.5,0,0.0,0.0
78,0.5404339250493096,0.507,-225.0,0.5793103448275863,0.9666666666666667,13200.0
79,0.5374952417205938,0.8756666666666667,54012.5,0.5827586206896552,0.9666666666666667,13087.5
80,0.5241482590789966,0.8903333333333333,21050.0,0.5689655172413793,0.9666666666666667,11300.0
81,0.5357142857142857,0.8213333333333334,15737.5,0.5793103448275863,0.9666666666666667,12737.5
82,0.5362318840579711,0.805,-15475.0,0.5064935064935064,0.25666666666666665,-1712.5
83,0.5528815706143129,0.5263333333333333,-2300.0,0.5807560137457045,0.97,13175.0
84,0.5246838025295798,0.817,1537.5,0.46153846153846156,0.39,5850.0
85,0.527019174898315,0.5736666666666667,-17637.5,0.5758620689655173,0.9666666666666667,13662.5
86,0.525145579671784,0.6296666666666667,-27950.0,0.5408805031446541,0.53,-1987.5
87,0.5386710239651417,0.612,-10437.5,0.5827586206896552,0.9666666666666667,14975.0
88,0.526246719160105,0.762,16287.5,0.5793103448275863,0.9666666666666667,11500.0
89,0.5316213108470679,0.8696666666666667,8550.0,0.4241379310344828,0.9666666666666667,-10337.5
90,0.5106007067137809,0.7546666666666667,9975.0,0.5773195876288659,0.97,13812.5
91,0.5274590163934426,0.8133333333333334,-26325.0,0,0.0,0.0
92,0.523735002608242,0.639,11262.5,0.5807560137457045,0.97,12900.0
93,0.5392842451665981,0.8103333333333333,36687.5,0.5807560137457045,0.97,14537.5
94,0.5422322775263951,0.884,42562.5,0.5675675675675675,0.8633333333333333,2075.0
95,0.5224952741020794,0.8816666666666667,41775.0,0.5862068965517241,0.9666666666666667,15087.5
96,0.5196709585121603,0.932,-24850.0,0.5758620689655173,0.9666666666666667,12187.5
97,0.5373001776198935,0.7506666666666667,22725.0,0.5793103448275863,0.9666666666666667,12237.5
98,0.5367591897974494,0.8886666666666667,12000.0,0.5758620689655173,0.9666666666666667,10987.5
99,0.5346938775510204,0.8166666666666667,8537.5,0.5758620689655173,0.9666666666666667,9375.0
