iteration,trainAccuracy,trainCoverage,trainReward,trainLong%,trainShort%,trainLongAcc,trainShortAcc,trainLongPrec,trainShortPrec,validationAccuracy,validationCoverage,validationReward,validationLong%,validationShort%,validationLongAcc,validationShortAcc,validLongPrec,validShortPrec,testAccuracy,testCoverage,testReward,testLong%,testShort%,testLongAcc,testShortAcc,testLongPrec,testShortPrec,Walk,Date
16,0.8930635838150289,0.9611111111111112,19.10092158051575,0.5239583333333333,0.4371527777777778,0.8986083499005965,0.8864177918983321,1.5849056603773586,0.0,0.5625,1.0,0.028259276537152492,0.5833333333333334,0.4166666666666667,0.6309523809523809,0.4666666666666667,0.9404761904761904,0.0,0.5833333333333334,1.0,0.04139037542889973,0.5416666666666666,0.4583333333333333,0.7179487179487181,0.42424242424242425,0.8924731182795699,0.0,7,30/03/2019
17,0.8936781609195402,0.9666666666666668,19.10148080744061,0.5211805555555555,0.4454861111111112,0.9020652898067956,0.8838659392049883,1.5953155497722835,0.0,0.5763888888888888,1.0,0.05377331511241416,0.4722222222222222,0.5277777777777778,0.6764705882352942,0.4868421052631579,0.9642857142857144,0.0,0.5140845070422535,0.9861111111111112,0.0036442477061878783,0.3541666666666667,0.6319444444444444,0.7450980392156863,0.38461538461538464,0.7741935483870968,0.0,7,30/03/2019
18,0.8948894527002537,0.9579861111111112,18.668363449024678,0.515625,0.4423611111111111,0.9037037037037036,0.8846153846153846,1.5836044242029927,0.0,0.5694444444444444,1.0,0.04113148181053024,0.4375,0.5625,0.6825396825396826,0.4814814814814815,0.9523809523809524,0.0,0.4583333333333333,1.0,-0.002486029686278549,0.2638888888888889,0.7361111111111112,0.7105263157894737,0.3679245283018868,0.6989247311827957,0.0,7,30/03/2019
19,0.8983172216254923,0.9697916666666668,18.766106572191337,0.5208333333333334,0.44895833333333335,0.9079999999999999,0.8870843000773395,1.60832791151594,0.0,0.5625,1.0,0.00012308431987515772,0.5,0.5,0.6527777777777778,0.4722222222222222,0.9404761904761904,0.0,0.4791666666666667,1.0,-0.009594447912310629,0.3958333333333333,0.6041666666666666,0.6666666666666666,0.3563218390804598,0.7311827956989247,0.0,7,30/03/2019
20,0.8922413793103449,0.9666666666666668,18.9874024287246,0.5229166666666667,0.44375,0.898406374501992,0.8849765258215962,1.5914118412491869,0.0,0.5633802816901409,0.9861111111111112,0.007015244776112391,0.4652777777777778,0.5208333333333334,0.6567164179104478,0.48,0.9285714285714286,0.0,0.5454545454545454,0.9930555555555556,0.002173293339720701,0.4166666666666667,0.5763888888888888,0.7333333333333333,0.40963855421686746,0.8279569892473119,0.0,7,30/03/2019
21,0.8996041741633681,0.9649305555555556,19.08045426492364,0.5170138888888889,0.4479166666666667,0.9120214909335124,0.8852713178294573,1.6031229668184777,0.0,0.5694444444444444,1.0,0.04879693040751376,0.4930555555555556,0.5069444444444444,0.6619718309859155,0.4794520547945205,0.9523809523809524,0.0,0.4722222222222222,1.0,-0.026394597352191747,0.3263888888888889,0.6736111111111112,0.6808510638297872,0.3711340206185567,0.7204301075268817,0.0,7,30/03/2019
22,0.9136690647482014,0.9652777777777778,19.211673363569428,0.5208333333333334,0.4444444444444444,0.9246666666666666,0.90078125,1.6284970722186076,0.0,0.5416666666666666,1.0,0.02039683807262746,0.5069444444444444,0.4930555555555556,0.6301369863013698,0.4507042253521127,0.9047619047619048,0.0,0.5625,1.0,0.02086761043340124,0.4652777777777778,0.5347222222222222,0.7313432835820896,0.4155844155844156,0.8602150537634409,0.0,7,30/03/2019
23,0.9087003222341568,0.9697916666666668,19.058891212946477,0.51875,0.4510416666666667,0.9183400267737616,0.8976135488837568,1.627195836044242,0.0,0.5347222222222222,1.0,-0.020485218473713932,0.4861111111111111,0.5138888888888888,0.6285714285714286,0.4459459459459459,0.8928571428571429,0.0,0.4930555555555556,1.0,-0.026562077185243498,0.3194444444444444,0.6805555555555556,0.7173913043478259,0.3877551020408163,0.7526881720430108,0.0,7,30/03/2019
24,0.9234363767074047,0.9659722222222222,19.508025939442803,0.528125,0.4378472222222222,0.9250493096646942,0.9214908802537668,1.6473649967469095,0.0,0.5416666666666666,1.0,0.03484983965063413,0.4930555555555556,0.5069444444444444,0.6338028169014085,0.4520547945205479,0.9047619047619048,0.0,0.5208333333333334,1.0,0.003937109067529313,0.3819444444444444,0.6180555555555556,0.7272727272727273,0.39325842696629215,0.7956989247311828,0.0,7,30/03/2019
25,0.9008264462809916,0.9663194444444444,18.797633866940178,0.5072916666666667,0.4590277777777778,0.9206023271731691,0.8789712556732224,1.605725439167209,0.0,0.5347222222222222,1.0,0.05381863452983146,0.5416666666666666,0.4583333333333333,0.6153846153846154,0.4393939393939394,0.8928571428571429,0.0,0.4791666666666667,1.0,-0.03452854877993157,0.3402777777777778,0.6597222222222222,0.6938775510204082,0.3684210526315789,0.7311827956989247,0.0,7,30/03/2019
26,0.9175406871609404,0.9600694444444444,19.15154894180964,0.5173611111111112,0.4427083333333333,0.92751677852349,0.9058823529411764,1.627195836044242,0.0,0.4930555555555556,1.0,-0.02963337350876042,0.5416666666666666,0.4583333333333333,0.5769230769230769,0.3939393939393939,0.8214285714285714,0.0,0.5416666666666666,1.0,0.02470539825979495,0.4583333333333333,0.5416666666666666,0.7121212121212122,0.3974358974358974,0.8279569892473119,0.0,7,30/03/2019
27,0.9072017198136868,0.9690972222222224,19.235405577298373,0.5267361111111111,0.4423611111111111,0.912986156888596,0.9003139717425431,1.623942745608328,0.0,0.5,1.0,-0.011447269735972012,0.5347222222222222,0.4652777777777778,0.5844155844155844,0.4029850746268657,0.8333333333333334,0.0,0.5694444444444444,1.0,-0.0024655508336431067,0.4583333333333333,0.5416666666666666,0.7424242424242424,0.4230769230769231,0.8709677419354839,0.0,7,30/03/2019
28,0.9108625045110068,0.9621527777777776,19.16912589037231,0.5284722222222222,0.4336805555555556,0.9159001314060446,0.9047237790232184,1.6167859466493169,0.0,0.5208333333333334,1.0,0.013745985267849715,0.4583333333333333,0.5416666666666666,0.6212121212121212,0.4358974358974359,0.8690476190476191,0.0,0.4791666666666667,1.0,-0.016349974353206183,0.2916666666666667,0.7083333333333334,0.7142857142857143,0.38235294117647056,0.7311827956989247,0.0,7,30/03/2019
29,0.92362854069559,0.9684027777777776,19.094919225478712,0.5111111111111111,0.4572916666666666,0.9354619565217392,0.9104024297646166,1.6506180871828238,0.0,0.5138888888888888,1.0,0.017973859041109444,0.5069444444444444,0.4930555555555556,0.6027397260273972,0.4225352112676056,0.8571428571428571,0.0,0.5347222222222222,1.0,0.0015313382139585756,0.3819444444444444,0.6180555555555556,0.7454545454545455,0.4044943820224719,0.8172043010752689,0.0,7,30/03/2019
30,0.9208917655519596,0.965625,19.034507293773085,0.5225694444444444,0.4430555555555555,0.9262458471760796,0.914576802507837,1.6415094339622642,0.0,0.5555555555555556,1.0,0.04818493903871456,0.4791666666666667,0.5208333333333334,0.6521739130434783,0.4666666666666667,0.9285714285714286,0.0,0.5069444444444444,1.0,0.006183433929600378,0.3333333333333333,0.6666666666666666,0.7291666666666666,0.3958333333333333,0.7741935483870968,0.0,7,30/03/2019
31,0.9191919191919192,0.9625,19.164663815007934,0.5138888888888888,0.4486111111111111,0.9310810810810812,0.9055727554179568,1.6330513988288875,0.0,0.5486111111111112,1.0,0.06102337355846084,0.5,0.5,0.6388888888888888,0.4583333333333333,0.9166666666666666,0.0,0.5416666666666666,1.0,-0.018269497394324125,0.4652777777777778,0.5347222222222222,0.7014925373134329,0.4025974025974026,0.8279569892473119,0.0,7,30/03/2019
32,0.907027027027027,0.9635416666666666,19.063440174713303,0.5142361111111111,0.4493055555555556,0.9169480081026332,0.8956723338485317,1.6135328562134028,0.0,0.5277777777777778,1.0,0.04147918800148355,0.5347222222222222,0.4652777777777778,0.6103896103896104,0.4328358208955224,0.8809523809523809,0.0,0.5069444444444444,1.0,-0.0031532462808991127,0.3819444444444444,0.6180555555555556,0.7090909090909091,0.3820224719101124,0.7741935483870968,0.0,7,30/03/2019
33,0.9165763813651138,0.9614583333333332,19.078421366272647,0.5243055555555556,0.4371527777777778,0.9218543046357616,0.9102462271644162,1.6265452179570592,0.0,0.5416666666666666,1.0,0.048543174560642485,0.5069444444444444,0.4930555555555556,0.6301369863013698,0.4507042253521127,0.9047619047619048,0.0,0.5208333333333334,1.0,-0.003809698547358754,0.3958333333333333,0.6041666666666666,0.7192982456140351,0.3908045977011495,0.7956989247311828,0.0,7,30/03/2019
34,0.9277195518612216,0.9607638888888888,19.19716183330036,0.5149305555555556,0.44583333333333336,0.9372892784895482,0.9166666666666666,1.6454131424853609,0.0,0.5138888888888888,1.0,0.02701982831385973,0.5486111111111112,0.4513888888888889,0.5949367088607594,0.4153846153846154,0.8571428571428571,0.0,0.5694444444444444,1.0,0.05391566012838301,0.4861111111111111,0.5138888888888888,0.7285714285714285,0.4189189189189189,0.8709677419354839,0.0,7,30/03/2019
35,0.9274164570607258,0.9663194444444444,19.41051597289372,0.5215277777777778,0.44479166666666653,0.9374167776298268,0.9156908665105388,1.6545217957059206,0.0,0.5138888888888888,1.0,0.0134022374538456,0.4930555555555556,0.5069444444444444,0.6056338028169014,0.4246575342465753,0.8571428571428571,0.0,0.5208333333333334,1.0,-0.01809496475570697,0.4097222222222222,0.5902777777777778,0.7118644067796609,0.3882352941176471,0.7956989247311828,0.0,7,30/03/2019
36,0.92045861698316,0.9690972222222224,19.32357819595305,0.5253472222222222,0.44375,0.9279576999339062,0.9115805946791862,1.6467143786597267,0.0,0.5208333333333334,1.0,0.0164371690295854,0.5416666666666666,0.4583333333333333,0.6025641025641025,0.42424242424242425,0.8690476190476191,0.0,0.5277777777777778,1.0,-0.0039010936310272678,0.4166666666666667,0.5833333333333334,0.7166666666666667,0.3928571428571429,0.8064516129032258,0.0,7,30/03/2019
37,0.9281351060007188,0.9663194444444444,19.351590176584367,0.5225694444444444,0.44375,0.9335548172757476,0.9217527386541472,1.6558230318802862,0.0,0.5174825174825175,0.9930555555555556,-0.01365874314570003,0.5138888888888888,0.4791666666666667,0.6081081081081081,0.42028985507246375,0.8571428571428571,0.0,0.5277777777777778,1.0,0.010140306610922595,0.3888888888888889,0.6111111111111112,0.7321428571428571,0.3977272727272727,0.8064516129032258,0.0,7,30/03/2019
38,0.9254972875226041,0.9600694444444444,19.370047689270308,0.5246527777777777,0.4354166666666667,0.9272005294506948,0.9234449760765552,1.6402081977878986,0.0,0.4861111111111111,1.0,0.007633425476688491,0.5486111111111112,0.4513888888888889,0.569620253164557,0.38461538461538464,0.8095238095238095,0.0,0.5486111111111112,1.0,0.014777517336815966,0.4513888888888889,0.5486111111111112,0.7230769230769231,0.4050632911392405,0.8387096774193549,0.0,7,30/03/2019
39,0.9274685816876124,0.9670138888888888,19.42439408703145,0.5145833333333333,0.4524305555555556,0.9379217273954116,0.9155794320798158,1.6551724137931034,0.0,0.4930555555555556,1.0,0.011906929750192766,0.5416666666666666,0.4583333333333333,0.5769230769230769,0.3939393939393939,0.8214285714285714,0.0,0.5069444444444444,1.0,-0.00875859624407128,0.4097222222222222,0.5902777777777778,0.6949152542372882,0.3764705882352941,0.7741935483870968,0.0,7,30/03/2019
40,0.9276672694394212,0.9600694444444444,19.52280857952753,0.5159722222222223,0.4440972222222222,0.9347240915208612,0.9194683346364348,1.6434612882238129,0.0,0.5555555555555556,1.0,0.02115922395550445,0.4236111111111111,0.5763888888888888,0.6721311475409836,0.4698795180722892,0.9285714285714286,0.0,0.4791666666666667,1.0,-0.026353754706466358,0.2916666666666667,0.7083333333333334,0.7142857142857143,0.38235294117647056,0.7311827956989247,0.0,7,30/03/2019
41,0.915381857296522,0.9684027777777776,19.026229042886623,0.5045138888888889,0.4638888888888889,0.9359944941500344,0.8929640718562875,1.6356538711776187,0.0,0.5277777777777778,1.0,0.011273622507752969,0.5208333333333334,0.4791666666666667,0.6133333333333333,0.43478260869565216,0.8809523809523809,0.0,0.5069444444444444,1.0,0.00740012677683259,0.4097222222222222,0.5902777777777778,0.6949152542372882,0.3764705882352941,0.7741935483870968,0.0,7,30/03/2019
42,0.9348217500900252,0.9642361111111112,19.502374949942283,0.5256944444444445,0.43854166666666666,0.9412153236459708,0.9271575613618368,1.6655823031880286,0.0,0.5069444444444444,1.0,0.043927444902048134,0.5694444444444444,0.4305555555555556,0.5853658536585366,0.4032258064516129,0.8452380952380952,0.0,0.5625,1.0,0.033200414584251964,0.4513888888888889,0.5486111111111112,0.7384615384615385,0.4177215189873418,0.8602150537634409,0.0,7,30/03/2019
43,0.9254212979562568,0.9684027777777776,19.187305587632707,0.5267361111111111,0.44166666666666665,0.930784442979565,0.9190251572327044,1.6558230318802862,0.0,0.5208333333333334,1.0,0.0604365988261521,0.5416666666666666,0.4583333333333333,0.6025641025641025,0.42424242424242425,0.8690476190476191,0.0,0.5208333333333334,1.0,-0.0019289206821247766,0.4236111111111111,0.5763888888888888,0.7049180327868853,0.3855421686746988,0.7956989247311828,0.0,7,30/03/2019
44,0.9196234612599564,0.9590277777777778,18.807099047214166,0.51875,0.44027777777777777,0.923025435073628,0.915615141955836,1.6291476903057904,0.0,0.5138888888888888,1.0,0.04270169208978937,0.5486111111111112,0.4513888888888889,0.5949367088607594,0.4153846153846154,0.8571428571428571,0.0,0.5208333333333334,1.0,0.011510403228486982,0.4097222222222222,0.5902777777777778,0.7118644067796609,0.3882352941176471,0.7956989247311828,0.0,7,30/03/2019
45,0.926512968299712,0.9638888888888888,19.281321398275963,0.5232638888888889,0.440625,0.9329794293297944,0.9188337273443656,1.6480156148340923,0.0,0.5625,1.0,0.06257122968953692,0.4861111111111111,0.5138888888888888,0.6571428571428571,0.472972972972973,0.9404761904761904,0.0,0.5277777777777778,1.0,-0.009921193900441421,0.3680555555555556,0.6319444444444444,0.7358490566037735,0.4065934065934066,0.8064516129032258,0.0,7,30/03/2019
46,0.9264705882352942,0.9680555555555556,19.435284276321266,0.5197916666666667,0.4482638888888889,0.933867735470942,0.9178931061192874,1.6558230318802862,0.0,0.5347222222222222,1.0,0.03712345687070634,0.4861111111111111,0.5138888888888888,0.6285714285714286,0.4459459459459459,0.8928571428571429,0.0,0.4930555555555556,1.0,-0.01643744117782676,0.3611111111111111,0.6388888888888888,0.6923076923076923,0.3804347826086957,0.7526881720430108,0.0,7,30/03/2019
47,0.9380594343000358,0.9697916666666668,19.47591037661331,0.5260416666666666,0.44375,0.9366336633663368,0.9397496087636932,1.6805465191932336,0.0,0.5069444444444444,1.0,0.014596423920875453,0.5694444444444444,0.4305555555555556,0.5853658536585366,0.4032258064516129,0.8452380952380952,0.0,0.5486111111111112,1.0,0.008622615158920925,0.4652777777777778,0.5347222222222222,0.7164179104477612,0.4025974025974026,0.8387096774193549,0.0,7,30/03/2019
48,0.9263120057512579,0.9659722222222222,19.00540808916785,0.5211805555555555,0.44479166666666653,0.933377748167888,0.918032786885246,1.6525699414443722,0.0,0.5277777777777778,1.0,0.036010446880858575,0.5069444444444444,0.4930555555555556,0.6164383561643836,0.4366197183098591,0.8809523809523809,0.0,0.5277777777777778,1.0,0.003055243965895699,0.4166666666666667,0.5833333333333334,0.7166666666666667,0.3928571428571429,0.8064516129032258,0.0,7,30/03/2019
49,0.9357271095152604,0.9670138888888888,19.33980753192936,0.5232638888888889,0.44375,0.9396151293961512,0.9311424100156496,1.6701366297983085,0.0,0.5208333333333334,1.0,0.003992161008310526,0.4722222222222222,0.5277777777777778,0.6176470588235294,0.4342105263157895,0.8690476190476191,0.0,0.4791666666666667,1.0,-0.014208743173909046,0.3125,0.6875,0.7111111111111111,0.37373737373737376,0.7311827956989247,0.0,7,30/03/2019
